,dep_count_per15,arr_count_per15,pb_count_per15,heavy_dep_per15,heavy_arr_per15,dep_demand_per15,,,,,,
10022,20,7,9,6,1,31,,,,,,
10023,13,11,15,4,1,26,,,,,,
10024,7,14,2,2,2,15,,,,,,
10025,8,10,9,4,2,17,,,,,,
10026,7,13,7,4,3,16,,,,,,
10027,11,12,10,2,2,19,,,,,,
10028,10,13,12,1,5,20,,,,,,
10029,12,10,9,3,5,19,,,,,,
10030,8,14,5,5,2,12,,,,,,
10031,4,15,11,1,4,16,,,,,,
10032,11,13,14,3,6,26,,,,,,
10033,12,14,15,2,4,29,,,,,,
10034,12,8,6,3,4,23,,,,,,
10035,14,12,10,4,0,21,,,,,,
10036,7,13,11,3,4,18,,,,,,
10037,15,9,15,1,4,26,,,,,,
10038,11,7,9,3,3,20,,,,,,
10039,10,10,13,3,3,22,,,,,,
10040,12,13,13,3,4,25,,,,,,
10041,9,11,10,7,0,23,,,,,,
10042,8,15,4,4,6,18,,,,,,
10043,12,11,9,3,4,19,,,,,,
10044,8,10,10,1,5,17,,,,,,
10045,8,7,13,5,3,23,,,,,,
10046,13,11,7,5,1,23,,,,,,
10047,11,7,11,2,2,21,,,,,,
10048,10,11,17,5,1,26,,,,,,
10049,8,13,9,2,4,24,,,,,,
10050,10,13,13,4,4,29,,,,,,
10051,10,10,9,4,3,28,,,,,,
10052,11,13,10,6,4,28,,,,,,
10053,13,10,11,3,4,28,,,,,,
10054,15,9,17,6,3,32,,,,,,
10055,9,13,11,2,3,28,,,,,,
10056,10,15,9,2,4,29,,,,,,
10057,10,14,13,3,3,33,,,,,,
10058,13,11,9,1,2,32,,,,,,
10059,13,12,15,2,3,33,,,,,,
10060,16,10,16,4,3,36,,,,,,
10061,19,7,9,5,2,29,,,,,,
10062,15,5,12,2,0,21,,,,,,
10063,9,10,10,1,1,16,,,,,,
10064,8,12,4,2,7,11,,,,,,
10065,7,12,12,3,1,15,,,,,,
10066,9,8,17,2,1,25,,,,,,
10067,12,8,13,4,1,29,,,,,,
10068,4,6,1,1,2,18,,,,,,
10069,1,6,16,0,0,30,,,,,,
10070,10,15,8,2,4,38,,,,,,
10071,12,13,10,4,2,38,,,,,,
10072,14,14,8,3,1,34,,,,,,
10073,9,14,5,0,5,25,,,,,,
10074,12,14,8,2,4,23,,,,,,
10075,10,15,6,0,3,17,,,,,,
10076,7,14,7,1,4,14,,,,,,
10077,8,14,5,0,3,12,,,,,,
10078,4,15,6,1,0,10,,,,,,
10079,7,15,2,2,7,8,,,,,,
10080,2,12,4,0,3,5,,,,,,
10081,1,15,2,0,4,5,,,,,,
10082,1,13,1,1,3,2,,,,,,
10083,4,10,5,2,1,7,,,,,,
10084,3,9,1,2,5,4,,,,,,
10085,2,9,4,2,2,4,,,,,,
10086,2,10,1,2,1,3,,,,,,
10087,2,9,4,2,1,5,,,,,,
10088,3,6,1,3,2,4,,,,,,
10089,1,6,2,1,0,3,,,,,,
10090,3,3,3,2,1,5,,,,,,
10091,1,2,0,1,0,2,,,,,,
10092,1,1,1,1,1,2,,,,,,
10093,3,2,2,1,0,3,,,,,,
10094,0,1,0,0,0,0,,,,,,
10095,1,0,1,0,0,1,,,,,,
10096,0,1,1,0,0,1,,,,,,
10097,1,1,0,1,0,1,,,,,,
10098,1,2,2,0,1,2,,,,,,
10099,1,2,0,1,2,1,,,,,,
10100,1,2,2,0,2,2,,,,,,
10101,1,1,0,0,1,1,,,,,,
10102,1,4,1,0,3,1,,,,,,
10103,0,7,1,0,5,1,,,,,,
10104,1,2,2,1,2,3,,,,,,
10105,2,3,0,2,1,2,,,,,,
10106,1,4,5,0,2,5,,,,,,
10107,8,3,13,0,2,17,,,,,,
10108,11,1,10,1,0,19,,,,,,
10109,11,1,16,2,1,24,,,,,,
10110,17,3,15,1,0,28,,,,,,
10111,10,0,20,1,0,31,,,,,,
10112,20,0,28,2,0,49,106,78,47,17,32,8:00 AM
10113,22,1,22,4,0,51,106,78,47,17,33,8:15 AM
10114,21,3,18,8,1,47,106,78,47,17,34,8:30 AM
10115,20,3,19,5,1,45,,,,,,
10116,19,7,12,4,2,37,,,,,,
10117,16,8,16,4,1,34,,,,,,
10118,13,11,5,4,2,23,,,,,,
10119,11,10,15,2,1,25,,,,,,
10120,9,12,7,3,2,21,,,,,,
10121,8,15,3,4,2,15,,,,,,
10122,6,13,7,4,3,14,,,,,,
10123,7,11,10,1,2,19,,,,,,
10124,13,9,14,3,2,25,,,,,,
10125,12,14,9,3,5,21,,,,,,
10126,9,10,7,3,2,16,,,,,,
10127,8,15,13,1,5,20,,,,,,
10128,12,13,13,4,6,25,,,,,,
10129,5,9,11,1,3,24,,,,,,
10130,13,5,7,4,1,26,,,,,,
10131,12,12,7,5,3,20,,,,,,
10132,8,12,14,1,3,22,,,,,,
10133,9,13,14,2,5,28,,,,,,
10134,15,7,10,3,1,29,,,,,,
10135,12,8,9,4,2,23,,,,,,
10136,15,9,9,6,1,20,,,,,,
10137,7,9,19,2,4,24,,,,,,
10138,8,12,6,5,7,23,,,,,,
10139,11,10,8,3,5,23,,,,,,
10140,10,12,11,3,3,23,,,,,,
10141,12,8,7,2,3,20,,,,,,
10142,10,9,13,4,2,22,,,,,,
10143,9,10,14,3,3,26,,,,,,
10144,11,10,12,7,5,28,,,,,,
10145,12,11,6,4,1,23,,,,,,
10146,10,13,8,3,4,19,,,,,,
10147,8,11,7,5,3,16,,,,,,
10148,6,11,7,2,4,15,,,,,,
10149,7,10,11,1,1,20,,,,,,
10150,11,11,9,3,3,22,,,,,,
10151,12,11,12,1,2,23,,,,,,
10152,10,11,11,5,4,22,,,,,,
10153,4,10,11,1,1,24,,,,,,
10154,13,10,8,1,2,29,,,,,,
10155,9,16,15,0,1,30,,,,,,
10156,14,11,8,4,4,29,,,,,,
10157,16,9,9,3,1,23,,,,,,
10158,12,8,8,2,2,15,,,,,,
10159,3,9,12,0,1,15,,,,,,
10160,8,11,7,3,1,19,,,,,,
10161,8,11,16,1,3,27,,,,,,
10162,8,10,14,0,3,33,,,,,,
10163,9,7,5,2,1,30,,,,,,
10164,10,10,9,2,1,30,,,,,,
10165,8,12,6,3,2,26,,,,,,
10166,12,11,13,2,1,31,,,,,,
10167,13,10,7,2,2,26,,,,,,
10168,8,12,3,1,2,16,,,,,,
10169,8,14,9,1,6,17,,,,,,
10170,9,13,7,0,2,16,,,,,,
10171,8,12,6,1,3,13,,,,,,
10172,6,10,4,0,2,9,,,,,,
10173,3,14,1,0,2,4,,,,,,
10174,3,5,2,0,1,4,,,,,,
10175,0,10,0,0,3,0,,,,,,
10176,0,15,0,0,6,0,,,,,,
10177,2,13,5,1,2,5,,,,,,
10178,4,12,1,4,4,5,,,,,,
10179,2,8,1,0,2,2,,,,,,
10180,1,7,5,1,3,5,,,,,,
10181,4,8,3,1,4,7,,,,,,
10182,5,5,5,4,0,8,,,,,,
10183,5,4,3,3,1,6,,,,,,
10184,2,4,2,2,2,3,,,,,,
10185,2,1,2,2,0,3,,,,,,
10186,3,4,5,3,1,6,,,,,,
10187,4,3,3,3,0,6,,,,,,
10188,2,3,1,0,0,3,,,,,,
10189,1,0,1,0,0,2,,,,,,
10190,2,2,2,1,0,3,,,,,,
10191,1,2,0,1,0,1,,,,,,
10192,0,3,0,0,1,0,,,,,,
10193,0,1,0,0,0,0,,,,,,
10194,1,0,1,0,0,1,,,,,,
10195,0,2,2,0,1,2,,,,,,
10196,2,3,0,1,2,2,,,,,,
10197,0,4,1,0,4,1,,,,,,
10198,1,3,0,0,2,1,,,,,,
10199,2,2,3,1,2,3,,,,,,
10200,0,0,1,0,0,2,,,,,,
10201,2,1,0,2,1,2,,,,,,
10202,2,5,5,0,1,5,,,,,,
10203,11,4,14,1,3,17,,,,,,
10204,14,1,15,2,1,21,,,,,,
10205,11,2,9,1,1,16,,,,,,
10206,14,1,20,0,0,25,,,,,,
10207,14,2,20,1,0,31,,,,,,
10208,22,1,25,2,1,42,,,,,,
10209,22,1,18,5,0,38,,,,,,
10210,19,5,18,5,1,34,,,,,,
10211,18,2,15,7,0,30,,,,,,
10212,16,3,13,6,1,25,,,,,,
10213,13,7,18,3,2,27,,,,,,
10214,11,10,7,6,3,21,,,,,,
10215,12,11,11,4,1,21,,,,,,
10216,8,12,6,3,3,15,,,,,,
10217,8,13,7,3,1,14,,,,,,
10218,6,12,3,3,1,9,,,,,,
10219,8,13,12,2,1,15,,,,,,
10220,10,12,13,1,6,20,,,,,,
10221,11,8,8,1,1,18,,,,,,
10222,7,12,10,5,3,17,,,,,,
10223,10,14,13,3,4,23,,,,,,
10224,12,11,9,1,6,22,,,,,,
10225,12,9,10,2,3,20,,,,,,
10226,9,12,6,3,1,14,,,,,,
10227,6,14,9,2,2,14,,,,,,
10228,6,15,8,1,4,16,,,,,,
10229,14,7,16,2,3,26,,,,,,
10230,13,9,11,5,5,23,,,,,,
10231,10,11,16,3,2,26,,,,,,
10232,12,13,9,4,6,25,,,,,,
10233,10,12,17,4,4,30,,,,,,
10234,9,10,5,4,6,25,,,,,,
10235,14,11,6,6,3,22,,,,,,
10236,11,12,9,4,4,17,,,,,,
10237,3,10,12,1,6,18,,,,,,
10238,9,5,9,4,1,24,,,,,,
10239,12,8,14,4,2,30,,,,,,
10240,12,10,17,5,3,35,,,,,,
10241,15,10,8,7,2,30,,,,,,
10242,10,9,11,4,5,26,,,,,,
10243,11,12,6,5,1,22,,,,,,
10244,8,11,8,2,2,19,,,,,,
10245,7,11,8,5,3,19,,,,,,
10246,12,11,11,2,2,23,,,,,,
10247,10,12,12,1,4,23,,,,,,
10248,9,12,3,3,4,17,,,,,,
10249,7,11,15,4,3,23,,,,,,
10250,9,9,9,1,3,25,,,,,,
10251,12,11,14,3,4,29,,,,,,
10252,9,10,11,1,0,28,,,,,,
10253,9,12,8,2,3,27,,,,,,
10254,11,11,10,1,2,28,,,,,,
10255,9,10,9,3,3,26,,,,,,
10256,9,8,9,2,2,26,,,,,,
10257,13,11,15,5,1,32,,,,,,
10258,12,14,17,1,4,36,,,,,,
10259,11,8,14,3,2,38,,,,,,
10260,15,9,5,2,1,32,,,,,,
10261,11,12,9,5,4,26,,,,,,
10262,10,7,12,1,1,27,,,,,,
10263,12,9,8,2,2,25,,,,,,
10264,9,7,3,3,1,16,,,,,,
10265,4,7,7,2,0,14,,,,,,
10266,5,8,14,0,1,24,,,,,,
10267,8,14,8,3,2,27,,,,,,
10268,10,13,4,1,4,23,,,,,,
10269,7,15,4,1,3,17,,,,,,
10270,6,14,0,0,4,10,,,,,,
10271,5,12,2,0,1,6,,,,,,
10272,2,13,2,0,4,3,,,,,,
10273,2,14,1,1,4,2,,,,,,
10274,1,9,3,1,6,4,,,,,,
10275,1,6,4,1,2,7,,,,,,
10276,2,11,1,1,1,7,,,,,,
10277,4,13,5,1,4,10,,,,,,
10278,5,13,1,2,3,7,,,,,,
10279,2,11,2,1,1,4,,,,,,
10280,2,7,3,1,2,5,,,,,,
10281,2,7,3,2,1,6,,,,,,
10282,1,6,2,1,1,6,,,,,,
10283,3,4,3,2,1,8,,,,,,
10284,3,1,1,2,1,6,,,,,,
10285,2,2,0,2,0,3,,,,,,
10286,0,4,1,0,1,2,,,,,,
10287,0,0,0,0,0,2,,,,,,
10288,1,4,0,0,1,2,,,,,,
10289,1,1,1,0,0,2,,,,,,
10290,0,1,0,0,0,1,,,,,,
10291,2,2,3,0,2,4,,,,,,
10292,2,0,2,2,0,4,,,,,,
10293,1,3,0,1,1,2,,,,,,
10294,1,4,1,0,4,2,,,,,,
10295,1,6,0,0,4,1,,,,,,
10296,1,3,1,1,2,1,,,,,,
10297,1,2,1,1,1,1,,,,,,
10298,1,2,4,0,1,4,,,,,,
10299,7,4,12,0,3,15,,,,,,
10300,14,1,14,0,1,22,,,,,,
10301,16,2,15,4,1,23,,,,,,
10302,11,2,18,0,1,25,,,,,,
10303,16,0,24,2,0,38,,,,,,
10304,19,3,19,2,1,41,,,,,,
10305,24,2,26,4,0,48,108,80,49,19,33,8:15 AM
10306,22,3,13,9,1,37,,,,,,
10307,21,4,20,7,0,35,,,,,,
10308,17,6,13,7,4,28,,,,,,
10309,13,8,17,4,1,28,,,,,,
10310,6,12,10,1,1,26,,,,,,
10311,12,11,14,5,2,34,,,,,,
10312,15,12,9,6,3,30,,,,,,
10313,11,11,3,4,1,17,,,,,,
10314,7,15,9,2,2,15,,,,,,
10315,12,8,13,4,2,21,,,,,,
10316,9,13,9,1,3,18,,,,,,
10317,12,10,10,3,4,19,,,,,,
10318,7,11,8,3,3,15,,,,,,
10319,9,15,13,2,3,21,,,,,,
10320,12,12,14,4,8,26,,,,,,
10321,14,10,11,4,4,25,,,,,,
10322,12,7,5,4,1,16,,,,,,
10323,8,15,9,1,1,13,,,,,,
10324,8,13,14,5,4,19,,,,,,
10325,13,13,14,1,9,25,,,,,,
10326,14,10,12,3,4,24,,,,,,
10327,13,9,13,4,5,23,,,,,,
10328,12,11,15,8,2,25,,,,,,
10329,12,10,12,4,3,25,,,,,,
10330,11,12,7,4,5,20,,,,,,
10331,11,11,13,5,5,22,,,,,,
10332,13,13,12,4,4,24,,,,,,
10333,16,12,13,8,5,25,,,,,,
10334,8,11,11,1,2,19,,,,,,
10335,9,13,13,4,6,23,,,,,,
10336,12,10,7,7,1,21,,,,,,
10337,8,12,8,2,7,17,,,,,,
10338,7,14,6,5,3,15,,,,,,
10339,14,10,13,3,4,21,,,,,,
10340,6,11,14,3,5,21,,,,,,
10341,12,10,8,5,4,23,,,,,,
10342,14,10,11,3,3,22,,,,,,
10343,9,8,10,4,2,19,,,,,,
10344,10,12,11,1,1,21,,,,,,
10345,6,13,9,2,4,19,,,,,,
10346,7,15,9,0,6,22,,,,,,
10347,10,12,14,3,2,29,,,,,,
10348,11,12,8,4,2,27,,,,,,
10349,14,11,9,2,2,25,,,,,,
10350,15,9,13,4,0,24,,,,,,
10351,14,7,10,2,1,19,,,,,,
10352,7,11,7,2,2,12,,,,,,
10353,9,10,21,4,2,26,,,,,,
10354,12,7,11,1,4,28,,,,,,
10355,13,10,8,2,3,24,,,,,,
10356,12,10,9,1,3,20,,,,,,
10357,5,13,9,2,2,17,,,,,,
10358,9,11,9,6,1,21,,,,,,
10359,12,8,10,1,2,22,,,,,,
10360,9,10,5,2,3,15,,,,,,
10361,6,16,9,3,5,15,,,,,,
10362,6,14,10,0,2,19,,,,,,
10363,7,16,6,0,4,19,,,,,,
10364,7,13,4,1,7,16,,,,,,
10365,4,16,2,0,3,12,,,,,,
10366,6,12,4,0,2,12,,,,,,
10367,7,9,5,1,2,10,,,,,,
10368,4,12,3,2,3,6,,,,,,
10369,8,15,4,4,4,6,,,,,,
10370,3,14,2,2,5,5,,,,,,
10371,2,11,3,0,1,5,,,,,,
10372,5,5,3,3,1,7,,,,,,
10373,1,5,2,1,1,5,,,,,,
10374,3,4,3,2,1,6,,,,,,
10375,2,2,2,2,1,4,,,,,,
10376,2,1,1,2,0,3,,,,,,
10377,1,3,1,1,0,2,,,,,,
10378,1,0,1,0,0,2,,,,,,
10379,2,2,2,2,0,3,,,,,,
10380,1,0,1,1,0,2,,,,,,
10381,1,0,0,0,0,1,,,,,,
10382,0,1,0,0,0,0,,,,,,
10383,1,1,2,1,0,2,,,,,,
10384,1,2,0,0,1,1,,,,,,
10385,0,3,0,0,2,0,,,,,,
10386,0,1,0,0,0,0,,,,,,
10387,0,1,1,0,0,1,,,,,,
10388,0,1,1,0,0,2,,,,,,
10389,1,5,1,0,4,3,,,,,,
10390,2,5,0,0,3,2,,,,,,
10391,0,2,0,0,2,0,,,,,,
10392,1,1,3,1,1,3,,,,,,
10393,2,2,1,1,2,3,,,,,,
10394,2,2,5,1,0,6,,,,,,
10395,8,3,10,1,2,14,,,,,,
10396,14,2,17,1,2,23,,,,,,
10397,12,2,10,1,0,19,,,,,,
10398,13,1,20,2,1,27,,,,,,
10399,20,1,19,2,0,33,,,,,,
10400,18,2,27,2,1,40,,,,,,
10401,21,3,18,3,0,40,,,,,,
10402,18,2,13,4,1,32,,,,,,
10403,20,4,20,8,1,34,,,,,,
10404,17,7,17,7,2,31,,,,,,
10405,17,6,17,5,1,31,,,,,,
10406,11,10,12,3,1,26,,,,,,
10407,13,13,9,2,3,24,,,,,,
10408,10,12,6,4,2,17,,,,,,
10409,5,12,7,4,2,14,,,,,,
10410,9,14,6,3,2,15,,,,,,
10411,10,9,9,2,1,15,,,,,,
10412,6,13,10,1,4,15,,,,,,
10413,8,12,8,2,3,17,,,,,,
10414,8,9,13,3,2,23,,,,,,
10415,5,13,9,1,1,24,,,,,,
10416,9,14,14,3,7,33,,,,,,
10417,10,13,5,3,6,30,,,,,,
10418,10,12,10,6,2,30,,,,,,
10419,16,12,10,3,1,28,,,,,,
10420,13,11,11,2,4,23,,,,,,
10421,12,10,16,2,4,26,,,,,,
10422,9,8,11,3,3,25,,,,,,
10423,14,12,10,4,3,27,,,,,,
10424,7,11,7,1,6,20,,,,,,
10425,5,8,12,3,3,24,,,,,,
10426,9,13,8,4,3,27,,,,,,
10427,10,13,9,6,6,27,,,,,,
10428,9,11,9,4,3,26,,,,,,
10429,14,12,9,3,7,27,,,,,,
10430,8,10,8,4,5,21,,,,,,
10431,10,13,15,2,2,28,,,,,,
10432,13,12,13,3,2,30,,,,,,
10433,14,10,6,9,3,24,,,,,,
10434,12,12,16,2,6,26,,,,,,
10435,11,9,11,5,3,24,,,,,,
10436,13,7,13,6,3,26,,,,,,
10437,12,12,10,2,5,24,,,,,,
10438,8,9,11,1,2,24,,,,,,
10439,7,11,9,2,1,23,,,,,,
10440,8,11,6,2,0,22,,,,,,
10441,12,10,14,3,2,28,,,,,,
10442,4,4,8,2,1,24,,,,,,
10443,11,10,13,5,4,33,,,,,,
10444,13,13,12,4,3,34,,,,,,
10445,13,12,14,2,2,35,,,,,,
10446,11,9,6,3,1,28,,,,,,
10447,13,10,11,2,0,28,,,,,,
10448,8,8,3,0,2,18,,,,,,
10449,9,11,5,1,3,15,,,,,,
10450,7,10,11,2,2,17,,,,,,
10451,6,7,8,2,0,18,,,,,,
10452,9,9,8,2,1,20,,,,,,
10453,8,9,8,2,2,19,,,,,,
10454,8,13,9,1,2,20,,,,,,
10455,7,12,10,2,4,22,,,,,,
10456,1,11,1,0,2,16,,,,,,
10457,6,11,4,1,3,19,,,,,,
10458,10,14,3,3,4,16,,,,,,
10459,7,13,9,0,4,15,,,,,,
10460,10,14,14,1,3,22,,,,,,
10461,12,11,15,2,1,27,,,,,,
10462,10,11,4,0,6,20,,,,,,
10463,6,9,5,1,4,15,,,,,,
10464,5,10,4,1,4,12,,,,,,
10465,0,10,2,0,3,9,,,,,,
10466,5,12,3,4,1,5,,,,,,
10467,1,10,2,0,4,3,,,,,,
10468,0,12,1,0,2,3,,,,,,
10469,2,8,4,0,1,7,,,,,,
10470,3,10,1,1,4,6,,,,,,
10471,4,7,3,3,1,6,,,,,,
10472,3,3,3,3,0,5,,,,,,
10473,2,3,1,2,1,3,,,,,,
10474,1,2,2,1,0,3,,,,,,
10475,1,1,2,0,0,4,,,,,,
10476,4,0,2,2,0,5,,,,,,
10477,2,2,2,1,0,3,,,,,,
10478,1,1,0,0,1,1,,,,,,
10479,0,2,0,0,0,0,,,,,,
10480,0,1,1,0,0,1,,,,,,
10481,0,3,0,0,0,1,,,,,,
10482,1,4,0,0,1,1,,,,,,
10483,1,3,2,0,0,2,,,,,,
10484,1,2,0,0,1,1,,,,,,
10485,0,4,0,0,3,0,,,,,,
10486,1,3,2,0,3,2,,,,,,
10487,0,1,1,0,1,2,,,,,,
10488,1,1,1,1,1,3,,,,,,
10489,2,2,0,1,1,2,,,,,,
10490,1,3,5,0,2,5,,,,,,
10491,7,2,14,1,2,18,,,,,,
10492,14,1,15,1,1,26,,,,,,
10493,12,4,8,3,1,20,,,,,,
10494,13,1,18,0,1,26,,,,,,
10495,15,1,20,1,0,33,,,,,,
10496,17,2,22,0,0,40,,,,,,
10497,15,3,21,3,1,44,,,,,,
10498,21,3,14,6,1,43,,,,,,
10499,20,4,19,7,0,41,,,,,,
10500,17,5,18,7,1,39,,,,,,
10501,18,6,15,6,1,37,,,,,,
10502,13,9,10,4,2,29,,,,,,
10503,11,11,8,3,3,24,,,,,,
10504,11,11,8,3,1,21,,,,,,
10505,10,11,6,3,3,16,,,,,,
10506,4,15,5,1,1,11,,,,,,
10507,7,12,10,3,1,17,,,,,,
10508,16,9,21,3,3,31,,,,,,
10509,13,10,5,3,2,20,,,,,,
10510,8,12,10,4,3,17,,,,,,
10511,12,14,11,5,4,20,,,,,,
10512,9,10,12,2,7,20,,,,,,
10513,13,8,13,4,1,24,,,,,,
10514,9,14,5,4,2,16,,,,,,
10515,7,12,7,2,2,15,,,,,,
10516,7,12,10,1,5,18,,,,,,
10517,15,11,13,2,4,23,,,,,,
10518,10,9,11,3,3,19,,,,,,
10519,12,9,18,3,4,27,,,,,,
10520,10,12,9,6,4,24,,,,,,
10521,10,11,16,4,5,30,,,,,,
10522,10,11,4,4,5,24,,,,,,
10523,13,7,10,5,2,24,,,,,,
10524,11,11,15,3,3,27,,,,,,
10525,11,14,9,7,5,25,,,,,,
10526,7,12,8,0,3,22,,,,,,
10527,5,11,6,2,3,20,,,,,,
10528,9,10,12,3,3,27,,,,,,
10529,8,7,12,5,3,30,,,,,,
10530,13,10,10,4,5,32,,,,,,
10531,14,11,14,4,2,34,,,,,,
10532,7,9,8,4,3,28,,,,,,
10533,3,11,3,1,2,23,,,,,,
10534,9,8,15,4,3,36,,,,,,
10535,13,13,10,5,0,37,,,,,,
10536,10,13,10,3,4,34,,,,,,
10537,12,11,8,2,3,31,,,,,,
10538,5,8,7,0,2,26,,,,,,
10539,5,16,16,3,5,37,,,,,,
10540,11,14,15,3,4,47,110,82,51,21,76,7:00 PM
10541,15,11,7,2,3,43,,,,,,
10542,18,10,13,4,2,41,,,,,,
10543,20,7,14,3,1,38,,,,,,
10544,12,9,6,2,1,24,,,,,,
10545,12,10,16,4,3,27,,,,,,
10546,17,9,18,2,3,33,,,,,,
10547,12,8,13,4,1,29,,,,,,
10548,6,11,8,2,1,25,,,,,,
10549,9,15,10,3,1,29,,,,,,
10550,9,14,8,3,4,29,,,,,,
10551,14,6,8,1,1,28,,,,,,
10552,9,10,6,3,2,20,,,,,,
10553,12,13,9,2,5,19,,,,,,
10554,7,14,10,0,2,17,,,,,,
10555,7,16,4,0,4,14,,,,,,
10556,6,17,4,1,4,11,,,,,,
10557,5,12,5,0,1,10,,,,,,
10558,5,7,1,0,2,6,,,,,,
10559,2,12,1,1,3,2,,,,,,
10560,0,14,1,0,3,1,,,,,,
10561,2,13,6,1,5,7,,,,,,
10562,7,8,5,4,2,10,,,,,,
10563,4,12,3,2,4,6,,,,,,
10564,2,9,1,0,2,3,,,,,,
10565,1,10,2,1,3,3,,,,,,
10566,2,9,0,2,1,2,,,,,,
10567,2,9,5,2,1,5,,,,,,
10568,4,4,2,3,0,5,,,,,,
10569,1,2,0,1,0,1,,,,,,
10570,1,1,4,1,1,4,,,,,,
10571,4,2,1,4,0,4,,,,,,
10572,0,1,1,0,1,1,,,,,,
10573,1,3,1,0,1,2,,,,,,
10574,2,1,3,1,0,4,,,,,,
10575,2,0,0,1,0,2,,,,,,
10576,0,0,0,0,0,0,,,,,,
10577,1,3,1,0,2,1,,,,,,
10578,0,2,1,0,1,1,,,,,,
10579,1,1,1,0,0,2,,,,,,
10580,1,3,1,0,1,2,,,,,,
10581,1,3,0,0,3,1,,,,,,
10582,0,3,1,0,3,1,,,,,,
10583,1,2,1,0,0,2,,,,,,
10584,1,4,4,1,3,5,,,,,,
10585,4,2,1,2,1,5,,,,,,
10586,1,5,4,0,0,5,,,,,,
10587,7,1,12,1,1,16,,,,,,
10588,13,3,15,1,3,25,,,,,,
10589,19,1,20,3,1,31,,,,,,
10590,17,0,19,0,0,31,,,,,,
10591,14,2,19,0,1,33,,,,,,
10592,18,2,25,2,1,44,,,,,,
10593,19,2,20,6,0,46,,,,,,
10594,23,3,16,6,1,43,,,,,,
10595,16,4,14,6,2,34,,,,,,
10596,19,5,15,4,1,33,,,,,,
10597,13,8,14,5,3,28,,,,,,
10598,11,12,8,2,1,23,,,,,,
10599,11,11,10,2,2,22,,,,,,
10600,9,13,4,2,3,15,,,,,,
10601,5,11,5,4,2,11,,,,,,
10602,7,11,9,4,1,15,,,,,,
10603,6,13,8,1,2,16,,,,,,
10604,11,13,15,2,4,25,,,,,,
10605,13,12,7,4,3,21,,,,,,
10606,8,14,11,3,3,19,,,,,,
10607,9,14,15,4,2,26,,,,,,
10608,14,13,12,4,7,29,,,,,,
10609,11,10,8,2,1,23,,,,,,
10610,13,13,1,6,4,13,,,,,,
10611,1,9,9,0,0,9,,,,,,
10612,6,10,13,2,6,21,,,,,,
10613,12,12,17,3,2,32,,,,,,
10614,12,9,9,2,4,29,,,,,,
10615,12,9,12,3,4,29,,,,,,
10616,14,10,12,5,3,29,,,,,,
10617,8,11,10,4,6,25,,,,,,
10618,8,12,11,3,4,28,,,,,,
10619,12,9,9,6,3,29,,,,,,
10620,11,12,9,3,4,26,,,,,,
10621,10,12,9,5,1,24,,,,,,
10622,12,11,8,2,4,22,,,,,,
10623,8,11,9,3,2,19,,,,,,
10624,9,10,16,2,3,28,,,,,,
10625,10,12,10,4,5,29,,,,,,
10626,12,11,12,4,4,31,,,,,,
10627,12,8,11,6,2,29,,,,,,
10628,11,10,7,3,1,24,,,,,,
10629,8,8,12,2,4,25,,,,,,
10630,10,8,11,2,1,29,,,,,,
10631,13,9,11,4,2,30,,,,,,
10632,10,9,5,2,2,22,,,,,,
10633,11,7,9,4,1,21,,,,,,
10634,10,11,8,1,3,17,,,,,,
10635,7,14,16,3,4,23,,,,,,
10636,12,12,14,5,2,30,,,,,,
10637,11,12,9,1,4,27,,,,,,
10638,12,10,11,2,2,27,,,,,,
10639,12,9,11,3,2,26,,,,,,
10640,11,12,10,2,3,24,,,,,,
10641,11,9,15,1,2,28,,,,,,
10642,10,9,17,4,0,34,,,,,,
10643,17,10,4,1,4,28,,,,,,
10644,7,10,7,1,3,18,,,,,,
10645,10,11,13,3,2,24,,,,,,
10646,11,16,11,4,5,25,,,,,,
10647,12,9,4,4,3,18,,,,,,
10648,8,9,6,1,2,13,,,,,,
10649,8,11,12,3,3,16,,,,,,
10650,8,16,7,1,4,15,,,,,,
10651,6,13,3,0,2,10,,,,,,
10652,4,16,5,0,4,9,,,,,,
10653,7,14,5,2,4,10,,,,,,
10654,4,15,6,1,4,9,,,,,,
10655,3,16,1,1,4,6,,,,,,
10656,3,14,1,1,2,4,,,,,,
10657,7,16,4,4,1,5,,,,,,
10658,5,14,5,3,2,8,,,,,,
10659,5,9,1,1,3,5,,,,,,
10660,0,9,1,0,4,1,,,,,,
10661,2,7,4,2,2,6,,,,,,
10662,4,2,2,2,1,6,,,,,,
10663,2,0,4,1,0,5,,,,,,
10664,3,5,1,3,1,4,,,,,,
10665,2,1,3,2,0,4,,,,,,
10666,2,2,1,0,0,3,,,,,,
10667,2,3,1,2,1,2,,,,,,
10668,0,0,1,0,0,1,,,,,,
10669,2,0,2,1,0,3,,,,,,
10670,1,1,0,1,1,1,,,,,,
10671,1,0,2,0,0,2,,,,,,
10672,1,1,1,1,0,2,,,,,,
10673,1,4,1,0,3,2,,,,,,
10674,1,2,0,0,1,1,,,,,,
10675,0,0,0,0,0,0,,,,,,
10676,0,5,1,0,3,1,,,,,,
10677,1,2,0,0,1,1,,,,,,
10678,0,4,0,0,2,0,,,,,,
10679,1,4,3,1,2,3,,,,,,
10680,2,0,0,0,0,2,,,,,,
10681,0,3,1,0,1,1,,,,,,
10682,1,4,5,0,3,6,,,,,,
