"","x"
"82784",43
"82785",31
"82786",43
"82787",31
"82788",43
"82789",31
"82790",31
"82791",31
"82792",35
"82793",35
"82794",31
"82795",31
"82796",35
"82797",35
"82798",35
"82799",43
"82800",35
"82801",35
"82802",35
"82803",35
"82804",35
"82805",35
"82806",35
"82807",35
"82808",35
"82809",35
"82810",27
"82811",27
"82812",19
"82813",27
"82814",27
"82815",27
"82816",35
"82817",27
"82818",27
"82819",35
"82820",27
"82821",19
"82822",19
"82823",19
"82824",19
"82825",19
"82826",19
"82827",27
"82828",27
"82829",14
"82830",15
"82831",15
"82832",15
"82833",15
"82834",13
"82835",15
"82836",15
"82837",13
"82838",14
"82839",17
"82840",17
"82841",16
"82842",16
"82843",16
"82844",16
"82845",16
"82846",17
"82847",17
"82848",17
"82849",17
"82850",17
"82851",17
"82852",17
"82853",18
"82854",18
"82855",17
"82856",18
"82857",18
"82858",18
"82859",18
"82860",18
"82861",18
"82862",15
"82863",15
"82864",15
"82865",15
"82866",14
"82867",9
"82868",10
"82869",13
"82870",23
"82871",6
"82872",18
"82873",20
"82874",22
"82875",22
"82876",20
"82877",24
"82878",24
"82879",24
"82880",24
"82881",25
"82882",25
"82883",25
"82884",25
"82885",25
"82886",26
"82887",25
"82888",25
"82889",25
"82890",26
"82891",26
"82892",26
"82893",26
"82894",26
"82895",26
"82896",26
"82897",26
"82898",26
"82899",26
"82900",26
"82901",26
"82902",35
"82903",35
"82904",25
"82905",35
"82906",26
"82907",25
"82908",35
"82909",35
"82910",35
"82911",35
"82912",35
"82913",35
"82914",35
"82915",35
"82916",35
"82917",35
"82918",35
"82919",35
"82920",35
"82921",26
"82922",25
"82923",35
"82924",26
"82925",35
"82926",35
"82927",35
"82928",35
"82929",25
"82930",25
"82931",26
"82932",26
"82933",26
"82934",25
"82935",25
"82936",25
"82937",25
"82938",25
"82939",25
"82940",25
"82941",28
"82942",28
"82943",28
"82944",28
"82945",28
"82946",25
"82947",28
"82948",34
"82949",34
"82950",34
"82951",34
"82952",34
"82953",34
"82954",34
"82955",28
"82956",34
"82957",34
"82958",32
"82959",34
"82960",32
"82961",32
"82962",34
"82963",34
"82964",34
"82965",32
"82966",32
"82967",32
"82968",32
"82969",32
"82970",32
"82971",32
"82972",32
"82973",32
"82974",24
"82975",35
"82976",24
"82977",24
"82978",32
"82979",24
"82980",35
"82981",35
"82982",37
"82983",35
"82984",35
"82985",35
"82986",37
"82987",35
"82988",24
"82989",37
"82990",34
"82991",37
"82992",37
"82993",37
"82994",37
"82995",35
"82996",37
"82997",37
"82998",34
"82999",34
"83000",37
"83001",37
"83002",37
"83003",37
"83004",37
"83005",34
"83006",34
"83007",31
"83008",34
"83009",34
"83010",34
"83011",34
"83012",34
"83013",34
"83014",34
"83015",34
"83016",34
"83017",37
"83018",37
"83019",35
"83020",37
"83021",37
"83022",37
"83023",37
"83024",44
"83025",37
"83026",40
"83027",35
"83028",40
"83029",37
"83030",37
"83031",35
"83032",35
"83033",40
"83034",40
"83035",35
"83036",35
"83037",35
"83038",35
"83039",40
"83040",40
"83041",40
"83042",40
"83043",40
"83044",40
"83045",40
"83046",40
"83047",34
"83048",34
"83049",40
"83050",34
"83051",40
"83052",34
"83053",40
"83054",34
"83055",34
"83056",34
"83057",34
"83058",34
"83059",34
"83060",34
"83061",34
"83062",34
"83063",34
"83064",38
"83065",34
"83066",34
"83067",38
"83068",34
"83069",34
"83070",39
"83071",34
"83072",38
"83073",38
"83074",39
"83075",39
"83076",38
"83077",34
"83078",39
"83079",35
"83080",38
"83081",39
"83082",39
"83083",38
"83084",39
"83085",38
"83086",39
"83087",35
"83088",38
"83089",35
"83090",35
"83091",39
"83092",35
"83093",39
"83094",38
"83095",38
"83096",38
"83097",41
"83098",41
"83099",41
"83100",41
"83101",39
"83102",41
"83103",35
"83104",35
"83105",39
"83106",35
"83107",38
"83108",38
"83109",39
"83110",41
"83111",39
"83112",41
"83113",41
"83114",41
"83115",38
"83116",41
"83117",43
"83118",39
"83119",41
"83120",41
"83121",41
"83122",43
"83123",41
"83124",43
"83125",43
"83126",39
"83127",43
"83128",43
"83129",41
"83130",39
"83131",39
"83132",39
"83133",43
"83134",41
"83135",41
"83136",41
"83137",43
"83138",43
"83139",41
"83140",43
"83141",41
"83142",41
"83143",41
"83144",43
"83145",32
"83146",41
"83147",43
"83148",41
"83149",41
"83150",41
"83151",41
"83152",41
"83153",41
"83154",41
"83155",41
"83156",41
"83157",41
"83158",32
"83159",41
"83160",41
"83161",41
"83162",41
"83163",41
"83164",41
"83165",41
"83166",32
"83167",32
"83168",33
"83169",32
"83170",32
"83171",32
"83172",41
"83173",41
"83174",32
"83175",41
"83176",29
"83177",29
"83178",33
"83179",32
"83180",33
"83181",33
"83182",29
"83183",29
"83184",33
"83185",33
"83186",33
"83187",33
"83188",33
"83189",33
"83190",37
"83191",33
"83192",38
"83193",33
"83194",37
"83195",37
"83196",37
"83197",37
"83198",38
"83199",37
"83200",37
"83201",37
"83202",37
"83203",38
"83204",38
"83205",38
"83206",38
"83207",38
"83208",37
"83209",38
"83210",38
"83211",38
"83212",33
"83213",33
"83214",33
"83215",38
"83216",33
"83217",33
"83218",33
"83219",31
"83220",33
"83221",31
"83222",33
"83223",33
"83224",33
"83225",33
"83226",33
"83227",31
"83228",31
"83229",31
"83230",31
"83231",33
"83232",31
"83233",31
"83234",31
"83235",31
"83236",31
"83237",31
"83238",31
"83239",37
"83240",37
"83241",33
"83242",33
"83243",37
"83244",37
"83245",31
"83246",31
"83247",37
"83248",37
"83249",37
"83250",37
"83251",37
"83252",37
"83253",33
"83254",33
"83255",33
"83256",37
"83257",33
"83258",33
"83259",37
"83260",33
"83261",29
"83262",29
"83263",29
"83264",33
"83265",29
"83266",29
"83267",33
"83268",29
"83269",33
"83270",43
"83271",29
"83272",43
"83273",43
"83274",29
"83275",29
"83276",44
"83277",43
"83278",45
"83279",45
"83280",43
"83281",32
"83282",45
"83283",44
"83284",45
"83285",43
"83286",43
"83287",45
"83288",45
"83289",44
"83290",43
"83291",43
"83292",43
"83293",45
"83294",43
"83295",45
"83296",44
"83297",40
"83298",43
"83299",43
"83300",40
"83301",40
"83302",44
"83303",43
"83304",43
"83305",43
"83306",40
"83307",44
"83308",49
"83309",44
"83310",40
"83311",44
"83312",44
"83313",44
"83314",44
"83315",49
"83316",49
"83317",44
"83318",44
"83319",40
"83320",49
"83321",44
"83322",49
"83323",49
"83324",49
"83325",44
"83326",44
"83327",49
"83328",49
"83329",49
"83330",52
"83331",52
"83332",52
"83333",49
"83334",52
"83335",52
"83336",51
"83337",49
"83338",49
"83339",52
"83340",52
"83341",48
"83342",48
"83343",49
"83344",52
"83345",52
"83346",52
"83347",48
"83348",52
"83349",52
"83350",52
"83351",52
"83352",48
"83353",48
"83354",48
"83355",48
"83356",52
"83357",52
"83358",48
"83359",48
"83360",52
"83361",52
"83362",52
"83363",48
"83364",48
"83365",48
"83366",57
"83367",51
"83368",51
"83369",48
"83370",48
"83371",48
"83372",48
"83373",48
"83374",57
"83375",51
"83376",51
"83377",51
"83378",51
"83379",51
"83380",57
"83381",51
"83382",51
"83383",51
"83384",51
"83385",51
"83386",51
"83387",50
"83388",57
"83389",50
"83390",57
"83391",57
"83392",57
"83393",51
"83394",51
"83395",50
"83396",50
"83397",57
"83398",57
"83399",50
"83400",50
"83401",50
"83402",50
"83403",57
"83404",57
"83405",57
"83406",57
"83407",50
"83408",57
"83409",50
"83410",50
"83411",57
"83412",50
"83413",39
"83414",39
"83415",50
"83416",39
"83417",50
"83418",50
"83419",50
"83420",39
"83421",50
"83422",50
"83423",50
"83424",57
"83425",50
"83426",37
"83427",39
"83428",39
"83429",39
"83430",39
"83431",50
"83432",39
"83433",39
"83434",50
"83435",50
"83436",39
"83437",37
"83438",37
"83439",37
"83440",39
"83441",39
"83442",39
"83443",39
"83444",39
"83445",39
"83446",37
"83447",39
"83448",38
"83449",38
"83450",38
"83451",37
"83452",38
"83453",38
"83454",37
"83455",38
"83456",38
"83457",37
"83458",37
"83459",38
"83460",34
"83461",34
"83462",34
"83463",38
"83464",34
"83465",38
"83466",34
"83467",38
"83468",38
"83469",34
"83470",38
"83471",38
"83472",34
"83473",23
"83474",34
"83475",34
"83476",34
"83477",23
"83478",23
"83479",34
"83480",34
"83481",34
"83482",34
"83483",23
"83484",17
"83485",17
"83486",17
"83487",18
"83488",18
"83489",18
"83490",23
"83491",17
"83492",19
"83493",19
"83494",17
"83495",19
"83496",16
"83497",17
"83498",16
"83499",18
"83500",16
"83501",19
"83502",19
"83503",19
"83504",19
"83505",21
"83506",19
"83507",19
"83508",18
"83509",18
"83510",18
"83511",18
"83512",21
"83513",19
"83514",19
"83515",19
"83516",22
"83517",22
"83518",22
"83519",22
"83520",21
"83521",23
"83522",23
"83523",21
"83524",28
"83525",20
"83526",21
"83527",21
"83528",20
"83529",25
"83530",11
"83531",26
"83532",23
"83533",23
"83534",23
"83535",16
"83536",20
"83537",20
"83538",23
"83539",23
"83540",20
"83541",22
"83542",20
"83543",20
"83544",25
"83545",22
"83546",20
"83547",22
"83548",25
"83549",25
"83550",25
"83551",22
"83552",27
"83553",27
"83554",25
"83555",27
"83556",24
"83557",27
"83558",24
"83559",27
"83560",27
"83561",27
"83562",24
"83563",24
"83564",24
"83565",27
"83566",24
"83567",24
"83568",24
"83569",25
"83570",34
"83571",25
"83572",34
"83573",24
"83574",34
"83575",34
"83576",34
"83577",34
"83578",34
"83579",34
"83580",34
"83581",34
"83582",34
"83583",34
"83584",34
"83585",34
"83586",34
"83587",34
"83588",34
"83589",34
"83590",34
"83591",32
"83592",34
"83593",34
"83594",34
"83595",34
"83596",34
"83597",36
"83598",36
"83599",32
"83600",34
"83601",32
"83602",32
"83603",32
"83604",32
"83605",36
"83606",36
"83607",36
"83608",32
"83609",36
"83610",32
"83611",36
"83612",32
"83613",36
"83614",36
"83615",36
"83616",36
"83617",36
"83618",36
"83619",36
"83620",36
"83621",41
"83622",41
"83623",41
"83624",36
"83625",36
"83626",41
"83627",36
"83628",36
"83629",40
"83630",40
"83631",40
"83632",40
"83633",41
"83634",41
"83635",36
"83636",41
"83637",41
"83638",40
"83639",40
"83640",41
"83641",40
"83642",40
"83643",40
"83644",40
"83645",40
"83646",41
"83647",40
"83648",36
"83649",40
"83650",36
"83651",40
"83652",40
"83653",40
"83654",36
"83655",36
"83656",36
"83657",36
"83658",36
"83659",36
"83660",32
"83661",32
"83662",32
"83663",32
"83664",40
"83665",32
"83666",32
"83667",32
"83668",36
"83669",31
"83670",32
"83671",31
"83672",32
"83673",32
"83674",32
"83675",36
"83676",31
"83677",31
"83678",31
"83679",31
"83680",31
"83681",31
"83682",31
"83683",32
"83684",31
"83685",31
"83686",36
"83687",44
"83688",36
"83689",36
"83690",36
"83691",36
"83692",36
"83693",44
"83694",44
"83695",44
"83696",44
"83697",40
"83698",44
"83699",44
"83700",44
"83701",44
"83702",44
"83703",44
"83704",44
"83705",44
"83706",44
"83707",44
"83708",44
"83709",44
"83710",44
"83711",40
"83712",40
"83713",44
"83714",44
"83715",40
"83716",44
"83717",44
"83718",40
"83719",38
"83720",40
"83721",44
"83722",40
"83723",38
"83724",40
"83725",44
"83726",38
"83727",44
"83728",34
"83729",38
"83730",40
"83731",38
"83732",38
"83733",40
"83734",38
"83735",34
"83736",38
"83737",38
"83738",38
"83739",38
"83740",40
"83741",40
"83742",38
"83743",34
"83744",38
"83745",38
"83746",40
"83747",40
"83748",40
"83749",38
"83750",34
"83751",37
"83752",36
"83753",37
"83754",36
"83755",32
"83756",37
"83757",33
"83758",36
"83759",36
"83760",36
"83761",32
"83762",37
"83763",37
"83764",37
"83765",37
"83766",33
"83767",33
"83768",33
"83769",32
"83770",39
"83771",33
"83772",33
"83773",32
"83774",32
"83775",37
"83776",39
"83777",44
"83778",39
"83779",32
"83780",39
"83781",39
"83782",39
"83783",44
"83784",32
"83785",32
"83786",32
"83787",32
"83788",44
"83789",44
"83790",44
"83791",44
"83792",44
"83793",44
"83794",39
"83795",44
"83796",37
"83797",44
"83798",37
"83799",44
"83800",37
"83801",44
"83802",44
"83803",44
"83804",44
"83805",31
"83806",37
"83807",37
"83808",44
"83809",44
"83810",44
"83811",44
"83812",31
"83813",37
"83814",31
"83815",37
"83816",37
"83817",37
"83818",37
"83819",37
"83820",37
"83821",37
"83822",32
"83823",31
"83824",31
"83825",31
"83826",31
"83827",37
"83828",31
"83829",32
"83830",32
"83831",32
"83832",32
"83833",31
"83834",32
"83835",31
"83836",31
"83837",31
"83838",36
"83839",32
"83840",32
"83841",32
"83842",36
"83843",32
"83844",32
"83845",32
"83846",32
"83847",36
"83848",32
"83849",32
"83850",32
"83851",32
"83852",32
"83853",32
"83854",36
"83855",36
"83856",42
"83857",36
"83858",44
"83859",32
"83860",33
"83861",36
"83862",44
"83863",42
"83864",42
"83865",44
"83866",42
"83867",42
"83868",42
"83869",42
"83870",44
"83871",33
"83872",38
"83873",44
"83874",44
"83875",44
"83876",44
"83877",44
"83878",33
"83879",44
"83880",33
"83881",44
"83882",44
"83883",42
"83884",44
"83885",44
"83886",33
"83887",38
"83888",44
"83889",33
"83890",33
"83891",44
"83892",38
"83893",44
"83894",33
"83895",38
"83896",36
"83897",33
"83898",38
"83899",38
"83900",38
"83901",33
"83902",38
"83903",38
"83904",36
"83905",36
"83906",36
"83907",30
"83908",38
"83909",30
"83910",36
"83911",36
"83912",36
"83913",36
"83914",36
"83915",36
"83916",36
"83917",36
"83918",30
"83919",30
"83920",38
"83921",30
"83922",30
"83923",30
"83924",30
"83925",30
"83926",30
"83927",30
"83928",30
"83929",30
"83930",24
"83931",30
"83932",30
"83933",30
"83934",30
"83935",30
"83936",30
"83937",24
"83938",45
"83939",24
"83940",24
"83941",24
"83942",24
"83943",24
"83944",21
"83945",21
"83946",21
"83947",21
"83948",38
"83949",38
"83950",28
"83951",28
"83952",45
"83953",38
"83954",38
"83955",38
"83956",45
"83957",45
"83958",28
"83959",45
"83960",45
"83961",45
"83962",45
"83963",45
"83964",38
"83965",40
"83966",45
"83967",45
"83968",40
"83969",45
"83970",45
"83971",45
"83972",40
"83973",40
"83974",45
"83975",40
"83976",45
"83977",40
"83978",40
"83979",40
"83980",40
"83981",40
"83982",40
"83983",40
"83984",40
"83985",40
"83986",36
"83987",36
"83988",40
"83989",40
"83990",40
"83991",40
"83992",40
"83993",40
"83994",36
"83995",40
"83996",43
"83997",43
"83998",36
"83999",43
"84000",43
"84001",36
"84002",36
"84003",36
"84004",36
"84005",36
"84006",43
"84007",43
"84008",43
"84009",43
"84010",43
"84011",43
"84012",43
"84013",45
"84014",52
"84015",43
"84016",43
"84017",43
"84018",45
"84019",45
"84020",45
"84021",43
"84022",43
"84023",45
"84024",45
"84025",45
"84026",45
"84027",43
"84028",43
"84029",43
"84030",45
"84031",52
"84032",45
"84033",45
"84034",52
"84035",52
"84036",52
"84037",52
"84038",52
"84039",52
"84040",52
"84041",52
"84042",52
"84043",53
"84044",53
"84045",53
"84046",52
"84047",52
"84048",52
"84049",52
"84050",52
"84051",52
"84052",52
"84053",52
"84054",52
"84055",48
"84056",53
"84057",53
"84058",48
"84059",53
"84060",52
"84061",53
"84062",53
"84063",52
"84064",53
"84065",53
"84066",48
"84067",48
"84068",48
"84069",53
"84070",48
"84071",53
"84072",48
"84073",48
"84074",48
"84075",53
"84076",53
"84077",53
"84078",48
"84079",48
"84080",41
"84081",48
"84082",48
"84083",53
"84084",53
"84085",41
"84086",48
"84087",48
"84088",53
"84089",53
"84090",53
"84091",41
"84092",48
"84093",41
"84094",41
"84095",48
"84096",41
"84097",48
"84098",41
"84099",41
"84100",48
"84101",48
"84102",48
"84103",41
"84104",41
"84105",41
"84106",35
"84107",41
"84108",41
"84109",35
"84110",41
"84111",41
"84112",41
"84113",48
"84114",41
"84115",48
"84116",35
"84117",35
"84118",35
"84119",35
"84120",35
"84121",35
"84122",41
"84123",35
"84124",41
"84125",41
"84126",41
"84127",35
"84128",35
"84129",35
"84130",35
"84131",35
"84132",35
"84133",35
"84134",35
"84135",35
"84136",35
"84137",35
"84138",35
"84139",30
"84140",30
"84141",35
"84142",35
"84143",35
"84144",30
"84145",35
"84146",30
"84147",35
"84148",30
"84149",35
"84150",35
"84151",17
"84152",17
"84153",30
"84154",30
"84155",30
"84156",17
"84157",30
"84158",30
"84159",30
"84160",30
"84161",30
"84162",30
"84163",17
"84164",14
"84165",14
"84166",14
"84167",12
"84168",17
"84169",17
"84170",13
"84171",11
"84172",13
"84173",12
"84174",14
"84175",14
"84176",13
"84177",13
"84178",14
"84179",16
"84180",15
"84181",15
"84182",15
"84183",15
"84184",16
"84185",13
"84186",17
"84187",17
"84188",17
"84189",17
"84190",16
"84191",17
"84192",12
"84193",17
"84194",17
"84195",18
"84196",18
"84197",15
"84198",16
"84199",13
"84200",16
"84201",14
"84202",18
"84203",9
"84204",12
"84205",18
"84206",11
"84207",23
"84208",13
"84209",16
"84210",15
"84211",15
"84212",20
"84213",24
"84214",23
"84215",23
"84216",24
"84217",24
"84218",25
"84219",24
"84220",24
"84221",24
"84222",25
"84223",25
"84224",25
"84225",24
"84226",24
"84227",24
"84228",24
"84229",24
"84230",24
"84231",25
"84232",30
"84233",25
"84234",30
"84235",30
"84236",25
"84237",30
"84238",30
"84239",30
"84240",31
"84241",31
"84242",31
"84243",31
"84244",31
"84245",31
"84246",31
"84247",30
"84248",31
"84249",31
"84250",31
"84251",28
"84252",28
"84253",28
"84254",31
"84255",28
"84256",31
"84257",40
"84258",33
"84259",33
"84260",40
"84261",28
"84262",40
"84263",33
"84264",28
"84265",40
"84266",40
"84267",40
"84268",40
"84269",40
"84270",40
"84271",39
"84272",39
"84273",40
"84274",39
"84275",39
"84276",40
"84277",33
"84278",40
"84279",39
"84280",33
"84281",39
"84282",33
"84283",39
"84284",39
"84285",39
"84286",39
"84287",49
"84288",33
"84289",33
"84290",33
"84291",33
"84292",33
"84293",39
"84294",43
"84295",49
"84296",49
"84297",43
"84298",49
"84299",49
"84300",33
"84301",43
"84302",43
"84303",49
"84304",49
"84305",49
"84306",49
"84307",49
"84308",43
"84309",43
"84310",49
"84311",43
"84312",49
"84313",49
"84314",49
"84315",43
"84316",43
"84317",43
"84318",49
"84319",39
"84320",43
"84321",43
"84322",43
"84323",43
"84324",43
"84325",49
"84326",39
"84327",39
"84328",43
"84329",43
"84330",39
"84331",43
"84332",39
"84333",43
"84334",41
"84335",41
"84336",39
"84337",41
"84338",41
"84339",39
"84340",39
"84341",41
"84342",41
"84343",41
"84344",41
"84345",41
"84346",41
"84347",39
"84348",39
"84349",42
"84350",42
"84351",42
"84352",42
"84353",42
"84354",42
"84355",42
"84356",41
"84357",42
"84358",42
"84359",42
"84360",42
"84361",42
"84362",42
"84363",42
"84364",42
"84365",42
"84366",42
"84367",45
"84368",42
"84369",42
"84370",45
"84371",38
"84372",38
"84373",42
"84374",45
"84375",45
"84376",38
"84377",38
"84378",45
"84379",42
"84380",38
"84381",45
"84382",45
"84383",38
"84384",38
"84385",38
"84386",38
"84387",45
"84388",45
"84389",38
"84390",45
"84391",45
"84392",32
"84393",38
"84394",38
"84395",38
"84396",38
"84397",38
"84398",38
"84399",32
"84400",32
"84401",32
"84402",32
"84403",38
"84404",32
"84405",32
"84406",38
"84407",32
"84408",36
"84409",36
"84410",36
"84411",32
"84412",36
"84413",37
"84414",37
"84415",45
"84416",37
"84417",36
"84418",36
"84419",36
"84420",36
"84421",36
"84422",37
"84423",45
"84424",45
"84425",37
"84426",45
"84427",45
"84428",45
"84429",45
"84430",45
"84431",39
"84432",41
"84433",41
"84434",41
"84435",41
"84436",41
"84437",39
"84438",41
"84439",39
"84440",44
"84441",41
"84442",41
"84443",39
"84444",44
"84445",44
"84446",44
"84447",44
"84448",44
"84449",44
"84450",44
"84451",44
"84452",44
"84453",40
"84454",43
"84455",43
"84456",43
"84457",40
"84458",43
"84459",41
"84460",43
"84461",44
"84462",43
"84463",40
"84464",43
"84465",40
"84466",43
"84467",43
"84468",40
"84469",40
"84470",44
"84471",44
"84472",40
"84473",44
"84474",43
"84475",40
"84476",44
"84477",44
"84478",44
"84479",44
"84480",44
"84481",40
"84482",40
"84483",44
"84484",44
"84485",44
"84486",44
"84487",44
"84488",44
"84489",44
"84490",44
"84491",44
"84492",44
"84493",44
"84494",44
"84495",44
"84496",44
"84497",44
"84498",44
"84499",44
"84500",44
"84501",44
"84502",44
"84503",44
"84504",47
"84505",47
"84506",44
"84507",47
"84508",44
"84509",44
"84510",47
"84511",47
"84512",47
"84513",47
"84514",47
"84515",47
"84516",47
"84517",44
"84518",47
"84519",47
"84520",47
"84521",47
"84522",47
"84523",36
"84524",36
"84525",36
"84526",36
"84527",36
"84528",24
"84529",24
"84530",24
"84531",36
"84532",36
"84533",36
"84534",36
"84535",24
"84536",36
"84537",24
"84538",24
"84539",36
"84540",36
"84541",36
"84542",36
"84543",24
"84544",36
