"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15","dep_taxi_per_window"
7,9,5,1,2,10,11.3333333333333
4,12,3,2,3,6,9
8,15,4,4,4,6,11.75
3,14,2,2,5,5,11
2,11,3,0,1,5,13.3333333333333
5,5,3,3,1,7,10.3333333333333
1,5,2,1,1,5,8
3,4,3,2,1,6,10
2,2,2,2,1,4,14.5
2,1,1,2,0,3,18
1,3,1,1,0,2,7
1,0,1,0,0,2,14.5
2,2,2,2,0,3,12
1,0,1,1,0,2,8
1,0,0,0,0,1,0
0,1,0,0,0,0,0
1,1,2,1,0,2,13.5
1,2,0,0,1,1,0
0,3,0,0,2,0,0
0,1,0,0,0,0,0
0,1,1,0,0,1,29
0,1,1,0,0,2,32
1,5,1,0,4,3,8
2,5,0,0,3,2,0
0,2,0,0,2,0,0
1,1,3,1,1,3,12.3333333333333
2,2,1,1,2,3,9
2,2,5,1,0,6,13.2857142857143
8,3,10,1,2,14,6.75
14,2,17,1,2,23,7.5
12,2,10,1,0,19,10.9
13,1,20,2,1,27,11.5263157894737
20,1,19,2,0,33,12.047619047619
18,2,27,2,1,40,12.1538461538462
21,3,18,3,0,40,16.7777777777778
18,2,13,4,1,32,14.375
20,4,20,8,1,34,12
17,7,17,7,2,31,13.25
17,6,17,5,1,31,18.7692307692308
11,10,12,3,1,26,16.2307692307692
13,13,9,2,3,24,18.25
10,12,6,4,2,17,13.2857142857143
5,12,7,4,2,14,18
9,14,6,3,2,15,9.28571428571429
10,9,9,2,1,15,10.75
6,13,10,1,4,15,16.0833333333333
8,12,8,2,3,17,20.5
8,9,13,3,2,23,34.2307692307692
5,13,9,1,1,24,23
9,14,14,3,7,33,27.3333333333333
10,13,5,3,6,30,24
10,12,10,6,2,30,18.9090909090909
16,12,10,3,1,28,19.8888888888889
13,11,11,2,4,23,9.54545454545454
12,10,16,2,4,26,15.375
9,8,11,3,3,25,16
14,12,10,4,3,27,21.3333333333333
7,11,7,1,6,20,29.1428571428571
5,8,12,3,3,24,27.3076923076923
9,13,8,4,3,27,32.8571428571429
10,13,9,6,6,27,21.9
9,11,9,4,3,26,23.125
14,12,9,3,7,27,20.7777777777778
8,10,8,4,5,21,18.7
10,13,15,2,2,28,15.5384615384615
13,12,13,3,2,30,17.7857142857143
14,10,6,9,3,24,9.66666666666667
12,12,16,2,6,26,12.8666666666667
11,9,11,5,3,24,12.1818181818182
13,7,13,6,3,26,16.6923076923077
12,12,10,2,5,24,17.7
8,9,11,1,2,24,26.7272727272727
7,11,9,2,1,23,17.6666666666667
8,11,6,2,0,22,28.1666666666667
12,10,14,3,2,28,29.6
4,4,8,2,1,24,27.2857142857143
11,10,13,5,4,33,24.8666666666667
13,13,12,4,3,34,26.5833333333333
13,12,14,2,2,35,28
11,9,6,3,1,28,24
13,10,11,2,0,28,29.6666666666667
8,8,3,0,2,18,14
9,11,5,1,3,15,12.8571428571429
7,10,11,2,2,17,21
6,7,8,2,0,18,21.1
9,9,8,2,1,20,31.3333333333333
8,9,8,2,2,19,31
8,13,9,1,2,20,21.75
7,12,10,2,4,22,41.6
1,11,1,0,2,16,28
6,11,4,1,3,19,13.5
10,14,3,3,4,16,10.3333333333333
7,13,9,0,4,15,12.8888888888889
10,14,14,1,3,22,12.0666666666667
12,11,15,2,1,27,18.7857142857143
10,11,4,0,6,20,29.8
6,9,5,1,4,15,25
5,10,4,1,4,12,10.5
0,10,2,0,3,9,16.5
5,12,3,4,1,5,12
1,10,2,0,4,3,34
0,12,1,0,2,3,21
2,8,4,0,1,7,20.5
3,10,1,1,4,6,12
4,7,3,3,1,6,7.5
3,3,3,3,0,5,16.5
2,3,1,2,1,3,9
1,2,2,1,0,3,16
1,1,2,0,0,4,16
4,0,2,2,0,5,7
2,2,2,1,0,3,13
1,1,0,0,1,1,0
0,2,0,0,0,0,0
0,1,1,0,0,1,26
0,3,0,0,0,1,0
1,4,0,0,1,1,0
1,3,2,0,0,2,12.5
1,2,0,0,1,1,0
0,4,0,0,3,0,0
1,3,2,0,3,2,18
0,1,1,0,1,2,27
1,1,1,1,1,3,20
2,2,0,1,1,2,0
1,3,5,0,2,5,11.1666666666667
7,2,14,1,2,18,12.5384615384615
14,1,15,1,1,26,11.75
12,4,8,3,1,20,12
13,1,18,0,1,26,11.6315789473684
15,1,20,1,0,33,15.9473684210526
17,2,22,0,0,40,18.6666666666667
15,3,21,3,1,44,22.2222222222222
21,3,14,6,1,43,19.375
20,4,19,7,0,41,22.2941176470588
17,5,18,7,1,39,18.9473684210526
18,6,15,6,1,37,16.6428571428571
13,9,10,4,2,29,18.2
11,11,8,3,3,24,16.625
11,11,8,3,1,21,14.5
10,11,6,3,3,16,24.6666666666667
4,15,5,1,1,11,14
7,12,10,3,1,17,12.6363636363636
16,9,21,3,3,31,12.8947368421053
13,10,5,3,2,20,13.2
8,12,10,4,3,17,10.9090909090909
12,14,11,5,4,20,12.75
9,10,12,2,7,20,14.4615384615385
13,8,13,4,1,24,14.8
9,14,5,4,2,16,14.6
7,12,7,2,2,15,15.4285714285714
7,12,10,1,5,18,10.7272727272727
15,11,13,2,4,23,10.9166666666667
10,9,11,3,3,19,10.9230769230769
12,9,18,3,4,27,18.3529411764706
10,12,9,6,4,24,19.4444444444444
10,11,16,4,5,30,24.9333333333333
10,11,4,4,5,24,15.75
13,7,10,5,2,24,15.7272727272727
11,11,15,3,3,27,23.8
11,14,9,7,5,25,30.75
7,12,8,0,3,22,25.4444444444444
5,11,6,2,3,20,26.2857142857143
9,10,12,3,3,27,33.5454545454545
8,7,12,5,3,30,20.25
13,10,10,4,5,32,22
14,11,14,4,2,34,38.8461538461538
7,9,8,4,3,28,39.125
3,11,3,1,2,23,33.6
9,8,15,4,3,36,32
13,13,10,5,0,37,46.6363636363636
10,13,10,3,4,34,53.375
12,11,8,2,3,31,29.625
5,8,7,0,2,26,30.5714285714286
5,16,16,3,5,37,32.45
11,14,15,3,4,47,35.4545454545455
15,11,7,2,3,43,26.25
18,10,13,4,2,41,20.7692307692308
20,7,14,3,1,38,19.7692307692308
12,9,6,2,1,24,17.4285714285714
12,10,16,4,3,27,14.1333333333333
17,9,18,2,3,33,15.5263157894737
12,8,13,4,1,29,34
6,11,8,2,1,25,33.7
9,15,10,3,1,29,32.3333333333333
9,14,8,3,4,29,17.5714285714286
14,6,8,1,1,28,20.625
9,10,6,3,2,20,15
12,13,9,2,5,19,13.2222222222222
7,14,10,0,2,17,20
7,16,4,0,4,14,21.6666666666667
6,17,4,1,4,11,15.75
5,12,5,0,1,10,12.6
5,7,1,0,2,6,10
2,12,1,1,3,2,4
0,14,1,0,3,1,16
2,13,6,1,5,7,10.1666666666667
7,8,5,4,2,10,12.2
4,12,3,2,4,6,10.3333333333333
2,9,1,0,2,3,12
1,10,2,1,3,3,14.5
2,9,0,2,1,2,12
2,9,5,2,1,5,14.5
4,4,2,3,0,5,11.5
1,2,0,1,0,1,12
1,1,4,1,1,4,16.3333333333333
4,2,1,4,0,4,9
0,1,1,0,1,1,6
1,3,1,0,1,2,12
2,1,3,1,0,4,9
2,0,0,1,0,2,0
0,0,0,0,0,0,0
1,3,1,0,2,1,5
0,2,1,0,1,1,5
1,1,1,0,0,2,6
1,3,1,0,1,2,11
1,3,0,0,3,1,0
0,3,1,0,3,1,14
1,2,1,0,0,2,3
1,4,4,1,3,5,10.75
4,2,1,2,1,5,13
1,5,4,0,0,5,12.5
7,1,12,1,1,16,7.92307692307692
13,3,15,1,3,25,10.6875
19,1,20,3,1,31,11.8333333333333
17,0,19,0,0,31,13.4782608695652
14,2,19,0,1,33,19.1333333333333
18,2,25,2,1,44,16.1923076923077
19,2,20,6,0,46,19.5789473684211
23,3,16,6,1,43,18.7058823529412
16,4,14,6,2,34,14.9230769230769
19,5,15,4,1,33,15.375
13,8,14,5,3,28,20.0769230769231
11,12,8,2,1,23,23
11,11,10,2,2,22,12.2
9,13,4,2,3,15,14
5,11,5,4,2,11,12.4
7,11,9,4,1,15,16.5555555555556
6,13,8,1,2,16,13.375
11,13,15,2,4,25,15.4
13,12,7,4,3,21,19.2857142857143
8,14,11,3,3,19,16.25
9,14,15,4,2,26,20.6
14,13,12,4,7,29,19.7272727272727
11,10,8,2,1,23,12.25
13,13,1,6,4,13,7
1,9,9,0,0,9,17.4444444444444
6,10,13,2,6,21,17.3333333333333
12,12,17,3,2,32,23.0666666666667
12,9,9,2,4,29,21.7777777777778
12,9,12,3,4,29,20.6153846153846
14,10,12,5,3,29,24.4166666666667
8,11,10,4,6,25,27.6
8,12,11,3,4,28,20.6
12,9,9,6,3,29,26
11,12,9,3,4,26,25.7
10,12,9,5,1,24,17.25
12,11,8,2,4,22,17.25
8,11,9,3,2,19,21.4
9,10,16,2,3,28,23.5
10,12,10,4,5,29,24.8
12,11,12,4,4,31,21.2857142857143
12,8,11,6,2,29,28.3
11,10,7,3,1,24,26.1428571428571
8,8,12,2,4,25,22.5
10,8,11,2,1,29,22.4
13,9,11,4,2,30,24.0909090909091
10,9,5,2,2,22,19.2
11,7,9,4,1,21,14.2222222222222
10,11,8,1,3,17,14.5555555555556
7,14,16,3,4,23,20
12,12,14,5,2,30,21.5454545454545
11,12,9,1,4,27,20.7
12,10,11,2,2,27,16.7272727272727
12,9,11,3,2,26,20.8181818181818
11,12,10,2,3,24,18.9
11,9,15,1,2,28,22.1875
10,9,17,4,0,34,22.3125
17,10,4,1,4,28,22.3333333333333
7,10,7,1,3,18,18.3333333333333
10,11,13,3,2,24,19
11,16,11,4,5,25,15.4166666666667
12,9,4,4,3,18,11.3333333333333
8,9,6,1,2,13,7
8,11,12,3,3,16,9.33333333333333
8,16,7,1,4,15,16.2857142857143
6,13,3,0,2,10,7.66666666666667
4,16,5,0,4,9,11.3333333333333
7,14,5,2,4,10,12.5
4,15,6,1,4,9,18.6666666666667
3,16,1,1,4,6,15
3,14,1,1,2,4,8
7,16,4,4,1,5,16.75
5,14,5,3,2,8,11.2
5,9,1,1,3,5,11
0,9,1,0,4,1,9
2,7,4,2,2,6,9
4,2,2,2,1,6,8
2,0,4,1,0,5,12.6666666666667
3,5,1,3,1,4,15
2,1,3,2,0,4,11.6666666666667
2,2,1,0,0,3,4
2,3,1,2,1,2,1
0,0,1,0,0,1,6
2,0,2,1,0,3,11
1,1,0,1,1,1,0
1,0,2,0,0,2,9.5
1,1,1,1,0,2,16
1,4,1,0,3,2,9
1,2,0,0,1,1,0
0,0,0,0,0,0,18
0,5,1,0,3,1,0
1,2,0,0,1,1,0
0,4,0,0,2,0,0
1,4,3,1,2,3,13
2,0,0,0,0,2,0
0,3,1,0,1,1,13
1,4,5,0,3,6,9
10,3,14,0,2,19,10.5714285714286
14,2,15,1,2,24,10.1428571428571
14,3,14,1,1,24,10.6428571428571
14,1,20,2,0,30,14.2857142857143
16,1,21,0,0,37,15.5217391304348
22,1,21,6,1,42,12.4
20,1,21,5,0,41,16
20,3,13,4,0,34,14
17,3,18,7,1,32,10.2631578947368
18,3,10,4,1,25,11.2222222222222
11,10,21,7,1,29,16.047619047619
15,7,16,4,0,34,23
12,11,8,2,5,27,27.4285714285714
9,11,3,4,2,17,14
6,15,2,2,2,10,17.25
3,7,9,1,0,13,14.7142857142857
9,14,9,1,4,19,18.2222222222222
7,13,9,2,1,19,18.9
8,10,13,3,1,25,20.0833333333333
13,10,10,3,5,27,25.8
8,10,8,4,1,22,24.4
9,10,19,5,5,33,23.8235294117647
14,11,7,3,1,31,16.5
14,12,8,1,5,25,19.1428571428571
10,12,10,4,3,21,15
12,11,10,4,3,21,12.5
9,11,11,3,8,20,13.8333333333333
11,9,15,3,4,26,15.9285714285714
13,10,18,4,1,33,20.7894736842105
15,11,8,6,4,28,30.1428571428571
7,11,8,2,3,21,24.3
7,13,8,3,5,22,19.4285714285714
13,12,11,5,4,26,17.0909090909091
11,15,12,5,5,25,14.4166666666667
14,9,8,6,4,22,12.2857142857143
8,12,9,4,4,17,11.4444444444444
7,13,11,2,2,20,20
10,11,11,5,4,24,16.8181818181818
10,12,16,3,3,30,22.5
10,10,12,4,4,32,22.6923076923077
17,7,11,6,3,33,21.3
9,12,7,5,6,23,25.2222222222222
11,10,14,5,1,28,17.6923076923077
13,13,10,3,3,27,21.2
10,11,15,3,4,29,24.2
11,12,3,1,3,23,25.75
10,11,15,3,3,27,22
10,13,13,2,1,29,27.2727272727273
11,13,14,3,4,33,23.1875
13,12,11,3,2,33,23.1111111111111
17,9,5,3,2,25,10
9,4,12,3,2,20,18.8181818181818
8,10,10,1,3,21,18.5833333333333
11,13,12,2,4,25,16.8
11,15,15,3,4,29,19.9411764705882
13,13,12,4,3,30,21.6
11,9,8,1,3,25,17
14,10,11,6,4,25,14.75
11,12,10,2,0,21,13.6666666666667
12,10,13,1,1,23,12.6923076923077
11,11,12,4,1,23,15.8333333333333
10,11,2,2,5,14,6
6,11,9,2,3,13,16.2222222222222
7,14,8,0,3,16,14.875
7,13,5,1,2,14,16
5,18,4,0,5,11,20.5
3,14,4,0,4,9,18.5
5,12,3,0,3,9,18.3333333333333
5,15,8,2,3,12,15.375
4,13,4,3,2,11,16.75
3,16,8,1,6,15,16.2857142857143
3,14,2,2,2,7,22
4,14,3,2,4,8,18
5,11,2,2,2,6,15
1,3,3,0,1,4,14
3,1,4,2,0,7,15.5
4,1,2,4,0,6,13
3,2,2,2,0,4,13.5
2,1,2,1,0,3,15
1,4,2,1,0,3,9.5
3,1,1,2,0,3,10
0,4,1,0,2,1,10
2,1,3,1,0,4,10.3333333333333
2,1,2,2,0,4,10.5
2,1,0,0,0,2,0
0,2,1,0,1,1,12
1,0,1,1,0,2,11
1,4,0,0,1,1,0
0,2,1,0,1,1,12
1,2,1,0,1,2,13
2,5,3,1,4,4,21.5
2,4,0,1,3,2,0
1,4,2,0,3,2,11
2,1,1,2,1,2,8
0,0,3,0,0,3,16.6666666666667
3,4,5,2,4,8,13.2
7,5,14,0,3,19,12.5714285714286
13,2,11,0,1,23,10.7142857142857
15,1,12,2,0,22,13.3333333333333
11,1,17,1,1,24,12.5
11,1,22,2,0,35,19.695652173913
22,0,18,1,0,42,14.25
17,3,16,4,0,36,14.8125
17,2,14,4,0,33,12.5882352941176
17,3,21,6,1,37,14.3684210526316
21,4,14,5,1,34,16.2857142857143
11,9,16,3,2,29,27.8125
12,11,7,5,2,25,20.6666666666667
7,13,15,1,2,28,23.0625
14,9,9,4,3,30,14.5
11,14,1,3,2,17,8
7,8,8,1,0,14,12.1111111111111
8,10,11,3,0,18,14
13,12,12,3,4,22,8.91666666666667
9,10,7,3,2,16,13.8333333333333
10,12,9,5,2,16,12.2222222222222
7,13,12,0,6,18,15.1538461538462
11,13,12,4,6,23,18.5454545454545
13,12,10,2,2,22,11.7
11,9,9,3,1,18,16.0833333333333
6,12,7,1,3,14,16.25
6,12,9,4,3,17,19.6666666666667
13,7,15,2,1,26,14.9333333333333
11,10,13,2,4,26,15.8571428571429
11,12,13,3,5,28,22
13,11,7,6,4,24,18.875
9,9,15,2,2,26,23.8571428571429
11,9,6,6,5,23,22.8333333333333
7,13,8,4,3,20,16.5
9,13,11,2,4,24,18.6363636363636
15,12,8,4,4,23,11.5555555555556
11,11,10,4,3,19,10.1111111111111
9,11,11,5,4,19,10.4545454545455
14,11,16,6,4,25,15.8125
10,11,8,4,0,20,13
9,12,12,2,3,22,11.6153846153846
14,8,17,5,1,29,17.6875
13,11,4,6,3,19,12.5
9,11,12,3,5,18,9.69230769230769
11,13,6,2,3,16,8.42857142857143
7,13,11,0,3,16,10.6
11,13,12,3,2,20,11.0909090909091
11,12,8,3,4,18,10.0909090909091
10,11,11,2,4,17,10.625
7,11,8,2,2,15,11.625
9,10,8,2,1,16,7.875
11,12,12,2,2,19,10.1428571428571
12,11,14,2,2,22,10.1428571428571
16,6,10,5,0,20,8.875
5,11,5,0,2,9,7
11,11,13,2,4,17,6.84615384615385
13,12,13,2,1,19,7.92307692307692
11,10,7,1,1,13,7
7,11,8,1,3,10,10.1818181818182
3,13,8,0,3,11,13.8
10,11,11,3,2,20,10.8181818181818
12,10,10,2,2,20,9.8
7,11,2,0,2,10,8.5
5,13,9,0,4,11,12.0909090909091
8,13,5,0,3,11,10
6,12,7,0,2,10,8.75
5,15,5,1,6,9,8.5
4,14,2,0,3,7,16.5
2,13,2,0,4,5,3.5
3,10,1,1,2,3,6
0,11,1,0,1,1,30
0,9,2,0,3,3,15
3,11,4,3,1,6,12.25
3,9,3,1,4,6,14.3333333333333
3,7,3,1,4,6,11
4,5,3,4,2,6,10
2,5,3,2,0,5,11.25
4,1,3,4,0,6,8.5
4,1,3,2,0,5,7.66666666666667
2,0,3,1,0,4,7.66666666666667
2,0,2,2,0,4,10
5,0,3,2,0,5,7.33333333333333
0,1,1,0,0,1,10
1,0,2,0,0,3,11
2,2,0,2,1,2,0
0,2,0,0,0,0,0
0,1,0,0,1,0,0
0,0,0,0,0,0,0
0,1,1,0,1,1,10
1,3,1,0,0,2,10
1,2,1,0,1,2,14
1,6,0,1,5,1,0
0,4,0,0,3,0,0
1,1,3,0,1,3,10.25
3,1,1,2,0,3,0
0,1,0,0,1,0,0
2,2,7,1,1,7,14.1428571428571
7,3,10,0,1,15,7.3
15,1,15,1,1,23,12
8,1,11,1,1,19,15.3
12,2,20,0,1,31,15.7894736842105
18,2,19,2,1,38,19.952380952381
12,2,18,1,1,38,24.1111111111111
17,2,22,2,0,48,20.7619047619048
21,3,15,5,2,46,24.9285714285714
16,2,20,2,0,45,24.1
14,6,15,6,1,44,27.5789473684211
16,9,12,3,3,42,25.25
17,9,11,8,1,37,26
14,9,9,4,2,29,18.5555555555556
11,12,10,3,3,25,20.6666666666667
10,12,5,6,2,19,29.4
5,12,7,2,0,16,28.4285714285714
8,12,8,3,0,19,18
6,11,13,1,5,24,24.3333333333333
14,7,8,3,2,26,24
8,13,9,2,4,21,16.8
12,11,15,4,3,28,25.3571428571429
8,9,10,4,3,26,31.5
8,10,9,1,5,27,24.6666666666667
10,10,4,4,1,23,20.75
11,12,12,4,1,25,15.3636363636364
12,10,6,1,2,20,11
11,9,13,4,2,21,11.3333333333333
11,10,10,1,6,20,16.25
12,10,21,4,3,30,20
10,12,13,3,3,31,27.6363636363636
12,9,10,6,3,31,34.1818181818182
10,10,7,4,3,26,23.5714285714286
8,12,7,3,2,23,26.3333333333333
11,11,9,4,7,24,21.7
9,12,10,5,6,23,15.7
13,10,9,4,4,23,15.2222222222222
13,10,15,6,2,27,15.2777777777778
12,10,13,4,2,27,18.4
14,10,9,4,3,23,17
5,13,10,2,5,19,23.2307692307692
9,12,16,3,4,29,33.3076923076923
7,13,8,2,2,28,30.7777777777778
12,12,11,4,5,32,28.4
11,10,11,7,1,32,42.2727272727273
7,14,11,0,5,32,33.7272727272727
9,16,7,3,2,32,13.8571428571429
11,12,12,2,3,34,23.1666666666667
15,11,12,5,3,35,16.9166666666667
17,6,13,5,0,33,21.6
11,12,11,1,5,27,23.5555555555556
10,14,9,2,4,25,20.7
14,11,13,4,2,28,11.6923076923077
18,8,13,4,3,27,10.0833333333333
10,11,9,3,2,18,20.6666666666667
6,14,8,1,3,16,22.3
9,13,18,4,2,28,16.5625
12,8,10,4,3,29,12.9090909090909
14,11,5,1,2,22,16.25
11,13,9,3,2,17,10.5
9,12,7,1,1,14,7.28571428571429
8,11,9,1,2,14,10.1111111111111
8,13,11,1,3,16,13.8
7,14,6,2,4,14,12.1666666666667
11,11,9,1,2,16,10.6666666666667
6,8,11,0,2,16,17.7272727272727
5,17,2,0,5,12,21
7,14,4,2,0,11,16.75
3,10,1,0,4,5,8
2,10,1,1,1,3,7
1,13,0,1,4,1,0
3,13,3,2,3,3,12.3333333333333
2,13,1,2,2,3,12
1,11,1,0,4,2,11
2,11,3,0,4,4,11.3333333333333
2,9,1,2,3,3,13
1,6,1,1,3,2,9
1,3,1,1,1,2,13
3,2,3,2,0,4,9.5
1,4,2,1,1,3,10
3,2,1,2,0,3,7
2,1,4,2,1,4,13
2,2,2,2,0,4,9.5
3,2,2,0,0,4,12.5
1,1,1,1,0,2,14
1,0,0,1,0,1,0
0,2,0,0,2,0,0
0,0,1,0,0,1,12
1,1,0,0,1,1,0
0,4,1,0,3,1,13
1,3,1,0,2,2,22
1,0,0,1,0,1,0
0,4,0,0,3,0,0
0,3,2,0,2,2,17.5
2,3,0,1,2,2,13
1,3,1,1,1,1,0
2,2,2,0,1,2,7.33333333333333
7,3,15,0,2,15,8.4
14,3,16,1,3,24,8.5
16,0,12,2,0,22,8.75
13,1,20,0,0,26,10.5909090909091
14,2,21,1,0,34,17.7142857142857
17,2,26,3,2,46,16.9565217391304
23,3,17,5,1,46,17.6842105263158
20,3,15,5,0,38,15.6153846153846
18,5,19,6,2,37,15.5263157894737
19,4,17,6,2,36,16.8947368421053
13,7,15,7,2,32,18.6428571428571
16,11,9,5,3,28,18.0769230769231
11,10,11,3,0,23,24.5
7,10,9,2,1,21,28
10,13,7,5,4,21,17.8571428571429
7,12,9,2,2,20,23.8888888888889
8,15,9,4,2,22,14.4444444444444
12,11,13,3,4,27,19.6153846153846
12,11,9,2,2,24,19.5
10,13,10,2,4,22,21.2307692307692
9,16,13,4,5,25,25.7
8,15,14,3,6,30,26.4285714285714
10,13,8,4,5,30,23.375
14,7,8,3,1,29,14
12,10,9,3,2,24,14.3
11,13,10,1,4,21,17.7
14,10,14,4,3,24,13.6153846153846
8,4,8,3,3,18,16.25
11,7,17,2,3,27,21.0555555555556
9,13,12,2,4,28,32.25
11,12,8,3,4,27,30.7142857142857
6,12,10,2,3,26,24.5454545454545
9,13,10,4,6,31,22.3
16,11,9,7,4,31,22.7777777777778
11,11,10,5,4,26,17.5555555555556
11,13,13,5,3,27,26.1333333333333
10,10,10,3,2,26,25.875
6,11,10,2,4,25,28.4545454545455
7,14,14,2,5,33,25.8461538461538
13,10,8,7,1,34,30
13,7,13,5,3,34,27.3636363636364
12,8,12,2,2,33,29.3333333333333
11,12,13,5,6,34,23
15,10,7,5,4,30,16.875
12,10,14,2,2,30,26.3846153846154
10,12,5,2,5,23,18.5714285714286
11,12,8,4,3,20,16.1666666666667
8,13,8,0,3,18,20.5
7,9,15,0,4,25,21.25
11,13,7,2,3,25,21
11,13,10,4,2,23,17.4
12,10,17,4,1,29,14.7647058823529
14,11,9,3,2,26,15.5555555555556
12,10,5,4,3,17,8.2
8,12,11,2,3,16,12.3571428571429
14,9,20,3,1,28,15.3529411764706
11,12,9,2,5,23,20.1111111111111
9,11,10,3,3,22,26.75
5,14,12,0,4,25,26.3636363636364
11,14,10,2,3,30,19.1111111111111
14,11,8,2,2,27,18.625
10,11,7,2,0,20,27.8571428571429
6,13,6,0,4,16,14.5714285714286
11,13,8,1,2,18,15.4
10,11,6,2,4,13,8.33333333333333
4,15,5,0,4,8,15.2
3,16,1,0,3,5,18
3,15,2,0,2,4,5.5
2,10,1,2,1,2,7
1,13,3,0,1,3,9.33333333333333
3,11,3,3,5,5,9
2,12,3,1,4,4,12
2,12,4,0,2,6,11.25
4,7,1,3,2,5,8
2,4,2,2,0,3,10
1,3,0,1,1,1,0
0,3,3,0,0,3,9.66666666666667
4,1,2,4,0,5,9
1,4,0,1,0,1,0
1,1,1,0,0,1,4
1,1,3,1,0,3,11.6666666666667
2,1,1,1,0,3,5
2,0,2,0,0,3,9.5
1,0,1,1,0,2,14
1,0,0,0,0,1,10
1,1,1,0,1,1,0
0,2,0,0,0,0,0
0,4,0,0,3,0,0
0,4,0,0,1,0,0
1,3,2,0,2,2,8
1,3,1,1,2,2,24
1,1,0,0,0,1,0
0,4,0,0,3,0,0
1,4,2,1,3,2,14
1,2,3,1,2,4,10.3333333333333
3,2,4,1,1,7,13.25
8,1,13,0,0,17,7.38461538461539
17,2,17,2,1,26,9.68421052631579
13,1,13,0,1,22,9.16666666666667
18,2,21,2,1,30,10.6818181818182
17,0,20,2,0,32,13.3888888888889
16,3,24,3,1,39,14.76
19,1,17,4,0,40,16.75
20,4,18,6,0,39,17.5789473684211
15,5,13,4,2,32,16.4666666666667
18,3,16,4,1,33,17.1538461538462
13,7,18,5,0,33,23.2631578947368
9,11,8,5,3,28,20.6666666666667
13,8,9,3,0,28,23.5714285714286
12,11,5,4,3,20,23.6
6,9,8,3,0,16,16.125
8,13,5,2,5,15,13.2
8,14,11,1,0,18,14.75
10,13,11,3,4,21,18.7
11,12,9,1,4,20,14.2222222222222
6,11,8,2,3,17,17.375
10,14,13,2,4,24,19.2666666666667
9,9,11,3,4,25,18
14,12,16,4,2,32,19.6
12,14,11,4,2,29,22.3333333333333
13,13,7,4,5,24,18.5
11,11,11,2,3,22,10.7692307692308
14,11,10,4,2,21,10.6666666666667
13,7,11,3,3,18,8
9,7,10,4,2,15,12.6
6,8,10,1,1,16,31.6
1,11,4,0,4,14,33
5,10,3,4,5,16,11.25
11,11,20,7,6,31,24.9047619047619
11,12,16,3,6,36,18.3333333333333
17,10,11,6,1,36,13.9
16,7,4,5,4,24,17.25
8,13,10,4,4,17,37.4
4,11,8,3,5,17,14.3333333333333
8,12,10,3,2,23,23.2222222222222
9,11,6,4,4,21,30
7,13,11,2,0,23,31.2
10,13,12,3,7,28,29.1666666666667
6,15,11,2,4,30,26.8333333333333
10,13,7,1,4,31,27.5714285714286
9,11,14,4,2,35,26.7692307692308
15,12,11,5,3,36,24
12,11,9,3,2,30,26
14,10,14,2,3,32,14.4705882352941
17,9,16,3,3,34,24.9285714285714
14,8,16,2,3,33,24.1875
11,10,12,3,2,31,30.6666666666667
8,13,9,3,1,29,21.3333333333333
12,13,7,1,4,28,19.1666666666667
11,12,9,4,1,25,18.9
12,12,15,1,5,29,15.1333333333333
15,9,16,2,3,33,17.9333333333333
16,9,7,5,2,25,11
11,8,8,4,2,17,11.875
10,13,13,2,2,19,12.1428571428571
10,9,10,4,0,20,13.2222222222222
11,10,11,0,1,21,13.4166666666667
8,12,5,2,1,14,15
6,12,8,2,5,14,10.75
8,14,7,2,4,15,15.6666666666667
9,11,8,1,3,15,12.3333333333333
6,12,2,1,1,8,12.6666666666667
3,14,6,0,3,9,12.2
7,11,2,0,2,8,5.5
1,12,4,1,5,4,14.25
5,9,3,2,2,6,4.33333333333333
1,12,1,1,1,2,12
3,14,6,2,4,7,12.8333333333333
4,14,1,2,5,5,15
1,12,3,0,2,4,12.6666666666667
3,7,3,2,1,6,13.3333333333333
4,6,3,3,3,6,8
2,1,1,1,0,3,14.3333333333333
3,2,2,3,1,3,0
0,3,1,0,0,2,16
1,2,0,1,0,1,0
1,1,3,0,0,3,11
3,0,1,2,0,3,6
1,2,2,1,1,2,7
2,0,1,2,0,2,4
0,1,1,0,1,1,8
1,1,1,0,0,2,17
1,0,0,0,0,1,0
0,3,0,0,0,0,0
0,3,1,0,3,1,20
1,5,0,0,2,1,0
0,1,4,0,1,4,13.5
4,1,1,2,0,5,4
2,2,1,1,1,2,7.5
1,2,2,0,2,2,5
1,1,0,1,0,1,0
0,3,7,0,1,7,12.25
14,2,14,0,1,21,6.76923076923077
14,3,16,1,2,23,7.94117647058824
14,3,10,3,2,19,9.55555555555556
11,1,19,0,0,24,8.68421052631579
18,1,21,2,0,34,11.3181818181818
24,0,24,4,0,40,10.72
19,3,17,4,1,33,10.6470588235294
19,7,12,3,2,26,9.36363636363636
15,5,21,4,1,28,11.6818181818182
17,4,18,6,1,31,11.5294117647059
17,6,14,8,2,29,12
12,10,9,6,1,21,11.8571428571429
11,11,10,3,2,20,16.0909090909091
7,10,9,0,2,17,15.5555555555556
7,15,6,3,2,15,18.8
7,14,4,5,2,12,19.25
5,14,11,1,2,16,13.3076923076923
9,14,13,2,4,24,18.3846153846154
14,11,10,3,3,25,14.7777777777778
