"dep_count_per15","arr_count_per15","pb_count_per15","heavy_dep_per15","heavy_arr_per15","dep_demand_per15"
20,1,19,0,0,41
20,2,25,0,0,46
24,2,15,0,0,41
19,4,16,0,0,33
16,7,19,1,1,33
20,6,14,7,0,31
12,9,13,4,2,24
13,10,9,7,1,21
10,9,8,5,4,16
8,11,6,2,1,12
4,11,7,2,2,11
11,13,10,4,1,17
8,14,12,0,1,18
10,11,4,3,4,14
5,13,8,3,5,12
11,12,13,3,3,20
12,13,18,3,5,27
16,9,9,4,5,24
8,8,6,4,2,14
3,14,8,1,3,14
5,15,10,0,4,21
13,6,10,2,5,27
15,11,12,3,3,26
11,7,14,5,2,25
11,13,12,6,5,25
8,12,14,3,6,28
9,15,3,6,6,23
8,11,8,2,2,22
12,9,10,5,1,24
4,10,7,0,0,19
12,8,13,0,0,29
15,9,15,0,0,32
13,13,14,0,0,30
13,10,11,0,0,28
10,11,9,0,0,24
10,11,13,0,0,27
11,10,4,0,0,21
8,13,11,0,0,21
9,12,12,0,0,25
13,8,13,0,0,29
12,10,8,0,0,25
7,11,12,0,0,25
17,10,12,0,0,29
12,12,14,0,0,26
11,10,6,0,0,20
11,9,11,0,0,20
11,7,9,0,0,18
9,6,12,0,0,19
12,8,7,0,0,18
12,14,20,0,0,25
15,11,11,0,0,24
12,9,8,0,0,17
7,7,9,0,0,14
12,9,12,0,0,19
6,13,9,0,0,16
11,11,7,0,0,17
8,10,4,0,0,10
2,13,6,0,0,8
5,16,5,0,0,11
6,15,3,0,0,9
3,16,2,0,1,5
3,18,4,0,7,6
4,11,2,0,2,5
2,14,4,1,2,5
3,9,0,1,3,3
3,13,2,0,2,2
4,14,6,4,1,7
4,8,1,3,3,4
2,6,3,1,1,3
1,7,1,1,0,2
1,5,1,1,2,3
2,2,2,2,2,3
1,1,1,1,0,2
2,6,2,2,0,3
1,5,0,1,2,1
0,2,0,0,0,0
0,1,2,0,0,2
4,0,3,2,0,5
1,0,3,1,0,4
4,0,1,0,0,4
0,0,0,0,0,0
0,0,1,0,0,1
1,4,0,0,1,1
0,1,1,0,1,1
1,1,0,1,1,1
0,1,0,0,1,0
1,2,1,0,1,1
0,3,0,0,3,0
0,2,2,0,1,2
2,3,0,2,2,2
2,1,7,1,1,7
12,2,15,0,2,20
15,4,16,1,2,24
19,3,17,3,1,26
12,2,15,0,0,22
13,2,21,2,2,31
20,1,22,3,1,40
22,2,20,5,0,40
14,4,13,5,0,31
20,0,17,5,0,34
13,5,15,3,1,29
19,6,14,7,1,31
12,7,8,4,2,20
7,10,9,4,0,17
8,10,7,5,5,16
6,13,2,2,0,10
4,10,9,2,2,13
11,13,9,2,3,18
6,12,9,1,2,16
12,9,8,2,3,18
6,13,9,2,2,15
6,15,17,4,2,26
13,10,9,2,6,29
12,10,11,2,2,27
12,8,8,5,1,23
8,10,7,2,2,18
11,9,12,2,2,22
11,13,13,1,5,24
12,11,13,3,3,26
16,11,13,3,3,27
10,11,11,3,3,22
8,12,9,3,5,21
6,12,13,4,6,26
12,12,9,4,6,29
8,11,9,7,5,27
11,13,10,1,3,30
7,9,13,1,0,31
13,11,11,0,0,34
15,10,14,0,0,35
11,11,12,0,0,33
12,13,8,0,0,30
12,8,16,0,0,33
11,13,11,0,0,32
14,11,9,0,0,30
11,9,14,0,0,31
12,13,9,0,0,28
8,12,4,0,0,20
13,10,16,0,0,28
15,11,12,0,0,28
15,10,14,0,0,27
12,6,6,0,0,17
6,10,10,0,0,15
10,11,8,0,0,17
9,12,10,0,0,17
10,12,9,0,0,17
8,12,9,0,0,16
13,10,11,0,0,19
14,10,14,0,0,20
8,10,7,0,0,13
9,13,14,0,0,19
12,12,10,0,0,20
9,9,10,0,0,18
11,10,8,0,0,17
3,13,6,0,0,12
7,14,4,0,0,13
0,6,4,0,0,10
2,14,6,0,0,16
8,13,3,0,0,17
4,12,1,0,0,10
6,13,0,0,0,6
1,11,3,1,0,3
4,10,3,0,0,5
2,13,4,0,0,6
4,10,0,0,0,4
1,12,1,0,0,1
1,10,1,0,1,1
1,6,2,0,1,2
2,7,2,2,1,4
3,1,4,3,0,6
1,3,1,0,0,3
2,1,1,2,1,3
2,2,1,1,0,2
1,1,2,0,1,2
2,0,1,2,0,2
0,1,1,0,1,1
1,1,2,1,0,3
2,2,0,0,1,2
0,2,0,0,0,0
1,2,1,0,0,1
0,0,2,0,0,2
2,3,0,1,1,2
0,3,1,0,2,1
1,3,0,1,2,1
1,3,2,1,2,2
1,3,0,1,1,1
0,4,0,0,2,0
1,3,5,0,3,5
8,1,14,0,0,18
18,2,19,1,1,29
16,3,15,2,3,26
15,2,15,1,1,25
15,2,19,3,0,29
18,0,23,2,0,37
20,2,21,5,1,40
19,3,19,4,0,39
17,5,19,4,1,39
20,4,18,10,1,40
16,5,16,8,2,36
15,11,9,4,0,29
16,9,11,3,3,25
9,9,7,3,3,16
7,11,5,5,1,13
5,12,6,2,2,12
6,14,7,0,1,13
11,12,14,3,3,21
11,9,6,3,0,16
6,11,6,4,3,11
9,14,15,2,3,20
10,13,13,3,6,24
7,15,11,0,3,25
16,10,7,7,4,25
13,11,9,2,2,19
6,12,9,1,4,15
15,11,17,3,5,25
15,12,12,3,5,22
8,10,13,1,1,20
14,9,16,9,4,28
10,12,14,5,7,28
10,12,4,3,3,22
14,12,9,4,4,21
10,12,11,4,5,19
12,10,9,6,0,19
8,12,11,0,0,17
11,14,12,0,0,20
11,11,15,0,0,24
12,11,10,0,0,23
10,12,12,0,0,23
10,12,13,0,0,26
9,11,8,0,0,24
11,10,13,0,0,29
14,11,9,0,0,28
10,8,11,0,0,24
10,10,7,0,0,20
9,11,14,0,0,24
10,12,12,0,0,27
14,11,17,0,0,34
10,12,8,0,0,28
12,11,9,0,0,27
14,12,13,0,0,28
14,10,9,0,0,23
8,14,10,0,0,19
10,9,10,0,0,21
13,10,15,0,0,26
10,13,12,0,0,25
10,10,11,0,0,26
12,11,13,0,0,29
11,14,11,0,0,28
11,10,7,0,0,24
8,11,6,0,0,19
8,12,8,0,0,19
9,12,9,0,0,20
7,17,5,0,0,16
5,17,3,0,0,12
7,14,5,0,0,12
5,14,2,0,0,7
3,13,5,0,0,7
4,12,3,0,1,7
2,15,4,0,0,8
3,13,3,0,0,6
3,12,2,0,0,4
2,13,3,0,0,4
2,6,2,0,0,4
3,6,3,0,0,5
1,3,2,0,0,4
3,0,2,0,0,5
3,4,2,0,0,4
3,0,2,0,0,3
0,0,2,0,0,2
2,2,0,0,0,2
0,0,2,0,0,2
2,1,2,0,0,4
2,0,0,0,0,2
0,2,1,0,0,1
1,0,0,0,0,1
0,4,0,0,0,0
0,0,1,0,0,1
2,3,1,0,0,2
1,4,1,0,0,1
0,5,1,0,0,1
3,2,2,0,0,3
1,3,2,0,0,2
0,3,1,0,0,2
5,4,10,0,0,12
8,1,11,0,0,18
16,3,16,0,0,26
17,1,14,1,0,24
12,0,12,0,0,19
14,1,21,2,1,28
18,2,24,2,0,38
22,2,23,6,0,43
22,3,15,6,1,36
19,2,18,6,0,32
18,6,13,5,3,26
14,8,19,5,1,27
14,8,7,6,0,20
9,9,11,2,1,17
9,12,5,4,3,13
5,14,9,1,3,13
8,13,5,5,2,13
5,16,10,0,2,15
11,7,8,1,1,18
11,10,10,2,5,17
6,11,8,2,1,14
12,11,19,3,3,27
13,12,7,2,3,22
13,12,13,1,4,22
12,10,7,7,1,16
7,13,11,1,3,15
8,12,11,2,6,19
14,11,13,2,4,24
13,10,11,2,5,21
13,9,11,1,4,19
8,11,10,3,3,16
10,12,13,7,5,21
11,10,4,5,2,15
10,11,13,0,0,17
12,9,12,0,0,19
6,12,7,0,0,16
7,13,10,0,0,19
9,10,9,0,0,20
11,10,15,0,0,26
10,13,11,0,0,26
10,9,9,0,0,25
12,11,9,0,0,24
8,12,8,0,0,20
11,13,4,0,0,17
11,9,14,0,0,19
11,4,5,0,0,13
5,13,8,0,0,11
9,8,9,0,0,15
7,12,8,0,0,13
12,9,8,0,0,14
4,11,5,0,0,7
8,10,11,0,0,14
11,7,8,0,0,14
8,8,6,0,0,9
4,6,7,0,0,8
8,12,13,0,0,17
14,7,9,0,0,18
13,4,13,0,0,17
4,8,5,0,0,9
8,13,8,0,0,13
9,9,6,0,0,11
4,8,6,0,0,8
5,11,3,0,0,7
4,10,11,0,0,13
8,10,1,0,0,10
3,9,2,0,0,4
2,13,2,0,0,3
1,13,0,0,0,1
0,9,0,0,0,0
0,11,2,0,0,2
4,15,2,0,0,4
2,10,3,0,0,3
2,4,2,0,0,4
1,10,1,0,0,3
3,5,2,0,0,4
3,2,3,0,0,4
1,3,2,0,0,3
4,0,5,0,0,7
4,2,2,0,0,5
1,0,1,0,0,2
2,0,1,0,0,2
3,0,4,0,0,4
2,0,1,0,0,2
0,0,2,0,0,2
2,0,1,0,0,3
1,1,0,0,0,1
0,0,0,0,0,0
0,3,1,0,0,1
1,1,0,0,0,1
0,0,0,0,0,0
0,1,0,0,0,0
0,3,1,0,0,1
1,4,2,0,0,3
2,2,1,0,0,3
2,4,1,0,0,2
0,2,0,0,0,0
1,1,4,0,0,4
6,2,8,0,0,11
8,3,10,0,0,15
9,0,8,0,0,15
12,0,15,0,0,21
14,1,19,0,0,28
15,0,14,0,0,28
19,1,20,0,0,33
16,1,12,0,0,26
18,6,15,0,0,25
15,4,17,0,0,24
11,7,11,0,0,20
12,9,11,0,0,20
11,8,8,0,0,16
7,5,5,0,0,10
4,10,6,0,0,9
6,13,4,0,0,9
5,14,11,0,0,14
11,10,6,0,0,15
6,12,7,0,0,11
5,13,5,0,0,10
12,10,16,0,0,21
9,7,8,0,0,17
7,10,10,0,0,18
12,6,10,0,0,21
10,11,9,0,0,18
9,10,9,0,0,17
13,10,13,0,0,21
12,10,14,0,0,22
12,5,11,2,1,21
12,11,12,4,5,21
10,10,14,4,6,23
9,11,6,5,6,19
8,10,5,4,3,16
9,11,11,1,4,20
9,8,11,4,2,21
14,9,11,4,4,22
10,8,10,4,2,18
7,11,7,5,3,15
10,10,12,3,4,20
12,8,9,5,3,19
9,12,7,1,1,14
6,12,6,6,2,11
9,12,10,2,3,16
7,11,12,3,2,20
10,8,9,2,1,21
8,7,5,3,3,15
13,10,11,2,3,18
6,13,4,2,1,9
4,12,9,0,0,12
10,11,4,0,0,12
6,12,10,0,0,12
10,10,16,0,0,22
11,8,6,0,0,18
10,7,7,0,0,14
7,12,16,0,0,20
13,12,11,0,0,24
15,8,9,0,0,20
7,11,8,0,0,13
9,7,12,0,0,18
11,8,8,0,0,18
8,10,8,0,0,14
6,7,3,0,0,9
9,10,14,0,0,17
8,8,1,0,0,9
2,12,1,0,0,2
0,10,2,0,0,2
2,12,0,0,0,2
0,16,1,0,0,1
3,10,2,0,0,3
0,11,1,0,0,1
3,11,2,0,0,3
0,10,0,0,0,0
0,8,1,0,0,1
1,6,1,0,0,2
3,6,3,0,0,4
1,1,2,0,0,3
3,2,2,0,0,4
1,1,2,0,0,3
2,1,0,0,0,2
0,0,3,0,0,3
2,0,0,0,0,3
2,0,3,0,0,4
2,0,0,0,0,2
0,1,0,0,0,0
0,0,0,0,0,0
0,2,1,0,0,1
2,1,1,0,0,2
1,0,2,0,0,2
1,0,0,0,0,1
1,1,1,0,0,1
0,7,0,0,0,0
0,2,0,0,0,0
1,4,2,0,0,2
1,4,3,0,0,4
3,3,0,0,0,3
2,3,5,0,0,5
9,2,13,0,0,16
13,1,14,0,0,21
13,3,14,0,0,22
14,1,22,0,0,31
18,3,14,0,0,31
17,1,21,0,0,34
20,1,22,0,0,39
20,2,18,0,0,37
18,5,19,0,0,36
20,4,14,0,0,33
14,8,13,0,0,26
13,9,12,0,0,23
10,11,8,0,0,18
8,10,6,0,0,15
6,13,7,0,0,14
7,15,4,0,0,11
7,12,13,0,0,17
11,10,8,0,0,18
9,8,5,0,0,12
7,12,13,0,0,16
13,12,12,0,0,21
14,8,13,0,0,21
11,10,7,0,0,14
8,10,10,0,0,13
5,12,10,0,0,15
9,12,8,0,0,18
13,11,13,0,0,22
15,9,14,0,0,23
8,14,13,0,0,21
16,9,13,0,0,26
8,13,13,0,0,23
7,15,7,0,0,22
17,7,8,0,0,23
12,12,12,0,0,18
8,14,11,0,0,17
9,9,8,0,0,18
8,13,10,0,0,19
10,12,10,0,2,20
9,12,14,3,4,24
11,9,14,7,4,29
11,13,8,2,3,26
7,13,9,4,3,24
13,11,10,4,6,29
14,9,13,6,0,28
13,11,6,2,2,19
4,13,6,2,4,12
11,12,16,2,2,24
14,12,12,1,6,25
5,12,14,3,3,25
13,11,9,4,1,29
10,15,12,1,0,28
17,10,11,0,0,29
14,10,11,0,0,23
12,8,8,0,0,17
9,8,16,0,0,21
11,12,12,0,0,24
13,12,13,0,0,26
11,12,7,0,0,20
7,12,8,0,0,17
12,12,9,0,0,20
9,9,11,0,0,18
11,12,7,0,0,16
6,15,9,0,0,14
6,13,7,0,0,15
7,14,3,0,0,12
5,14,4,0,0,9
2,15,1,0,0,5
4,13,1,0,0,4
1,13,1,0,0,1
1,12,2,0,0,2
3,16,2,0,0,3
2,14,3,0,0,4
2,12,1,0,0,3
1,10,3,0,0,4
5,6,3,0,0,6
2,1,2,0,0,3
3,1,2,0,0,4
0,2,1,0,0,2
3,0,2,0,0,3
0,1,2,0,0,2
3,0,1,0,0,3
1,0,3,0,0,3
2,0,0,0,0,2
0,0,1,0,0,1
1,1,0,0,0,1
0,1,1,0,0,1
1,1,0,0,0,1
0,4,1,0,0,1
1,2,0,0,0,1
0,1,0,0,0,0
0,2,1,0,0,1
1,4,0,0,0,1
0,3,0,0,0,0
1,1,1,0,0,1
0,1,2,0,0,2
1,5,6,0,0,8
12,1,12,0,0,19
16,3,19,0,0,26
15,2,13,0,0,23
14,1,21,0,0,29
17,1,22,0,0,37
23,0,22,0,0,42
17,2,18,0,0,37
20,3,17,0,0,37
21,4,19,0,0,36
20,5,11,0,0,26
12,9,20,0,0,26
11,11,9,0,0,24
12,8,9,0,0,22
8,12,9,0,0,18
7,11,3,0,0,13
6,12,6,0,0,12
8,15,10,0,0,16
7,12,12,0,0,20
12,12,8,0,0,21
8,11,10,0,0,19
12,14,15,0,0,26
13,12,10,0,0,24
14,10,14,0,0,25
12,11,7,0,0,18
8,11,8,0,0,14
7,13,13,0,0,19
13,9,14,0,0,26
15,10,12,0,0,25
7,9,13,0,0,23
12,13,8,0,0,24
3,15,8,0,0,20
14,6,9,0,0,26
10,12,12,0,0,24
12,10,10,0,0,25
13,11,14,1,2,26
11,12,9,6,3,22
10,12,12,3,3,23
10,11,12,3,5,25
12,10,13,5,4,29
9,12,14,4,2,31
13,11,12,4,4,34
14,8,8,4,3,28
14,10,8,5,2,23
11,9,15,2,1,24
12,11,10,4,3,22
8,12,11,3,3,22
7,13,13,3,2,27
11,11,10,2,4,29
11,10,15,2,4,33
11,13,4,0,0,26
16,9,7,0,0,22
2,10,14,0,0,20
11,8,16,0,0,34
13,14,6,0,0,29
15,11,17,0,0,33
17,10,9,0,0,27
11,10,6,0,0,16
7,15,9,0,0,14
9,13,12,0,0,19
5,16,11,0,0,21
9,10,11,0,0,27
12,13,5,0,0,23
10,13,10,0,0,21
7,14,5,0,0,16
8,15,5,0,0,14
7,16,4,0,0,10
5,12,3,0,0,6
3,10,2,0,0,3
1,12,1,0,0,1
0,11,2,0,0,2
3,12,4,0,0,6
2,14,2,0,0,4
3,11,1,0,0,3
0,11,0,0,0,0
0,10,1,0,0,1
4,5,7,0,0,8
4,1,1,0,0,5
1,1,1,0,0,2
2,1,1,0,0,2
1,2,1,0,0,1
2,0,2,0,0,3
1,0,1,0,0,2
0,1,0,0,0,0
0,0,1,0,0,1
1,0,0,0,0,1
1,2,1,0,0,1
0,0,0,0,0,0
0,2,0,0,0,0
0,3,2,0,0,3
2,4,1,0,0,3
1,2,0,0,0,1
0,3,0,0,0,0
1,1,2,0,0,2
1,0,1,0,0,2
1,2,1,0,0,2
1,5,8,0,0,9
8,3,13,0,0,21
21,1,15,0,0,28
11,1,8,0,0,15
13,1,16,0,0,20
14,1,28,0,0,35
19,5,25,0,0,46
26,2,18,0,0,45
16,5,18,0,0,37
21,4,22,0,0,43
20,6,17,0,0,39
17,7,18,0,0,37
17,9,11,0,0,31
14,9,13,0,0,27
10,9,7,0,0,20
9,10,4,0,0,14
7,12,8,0,0,13
9,12,7,0,0,13
12,12,13,0,0,17
7,14,5,0,0,10
6,14,10,0,0,13
10,15,11,0,0,18
9,12,16,0,0,24
15,12,14,0,0,29
12,12,8,0,0,22
12,10,8,0,0,18
10,10,12,0,0,18
10,10,16,0,0,24
13,10,11,0,0,25
12,10,14,0,0,26
12,13,12,0,0,26
11,12,14,0,0,28
13,10,8,0,0,25
16,10,10,0,0,22
9,10,10,0,0,16
11,10,11,0,0,20
8,12,6,0,0,15
10,12,17,1,1,22
12,12,12,4,5,24
13,11,12,6,3,24
14,11,12,4,3,23
11,13,12,1,4,21
8,11,10,2,3,20
13,9,9,6,4,23
9,11,12,1,1,22
11,13,13,4,5,25
10,11,5,4,0,18
11,9,13,0,0,21
13,9,15,0,0,25
11,9,10,0,0,22
12,9,9,0,0,20
9,12,14,0,0,22
12,12,8,0,0,21
10,11,10,0,0,19
12,12,9,0,0,18
9,11,14,0,0,20
15,11,17,0,0,28
14,8,9,0,0,22
9,10,9,0,0,17
11,14,14,0,0,22
10,14,9,0,0,20
9,13,11,0,0,21
9,11,3,0,0,15
9,11,8,0,0,14
9,13,10,0,0,15
8,14,6,0,0,12
4,17,2,0,0,6
3,14,2,0,0,4
2,12,2,0,0,3
4,12,3,0,0,4
0,12,1,0,0,1
4,11,5,0,0,6
5,13,3,0,0,6
2,13,2,0,0,4
1,10,3,0,0,5
3,9,3,0,0,7
2,2,3,0,0,7
3,5,1,0,0,6
3,3,1,0,0,4
2,1,3,0,0,4
2,1,3,0,0,5
3,0,0,0,0,3
0,0,1,0,0,1
3,0,2,0,0,3
2,0,2,0,0,2
0,0,1,0,0,1
1,1,0,0,0,1
0,1,0,0,0,0
0,3,0,0,0,0
0,2,0,0,0,0
0,3,0,0,0,0
0,1,2,0,0,2
3,3,1,0,0,3
1,3,3,0,0,3
2,2,2,0,0,4
2,5,0,0,0,2
1,3,9,0,0,9
11,3,12,0,0,20
16,3,16,0,0,25
13,2,11,0,0,20
15,1,22,0,0,29
17,1,23,0,0,37
25,1,21,0,0,41
21,2,17,0,0,33
15,0,22,0,0,34
21,4,18,0,0,38
13,8,13,0,0,31
20,6,13,0,0,31
7,9,9,0,0,19
10,10,12,0,0,23
11,13,7,0,0,20
8,11,2,0,0,11
6,12,8,0,0,11
9,13,13,0,0,18
10,11,12,0,0,21
14,13,7,0,0,18
3,13,10,0,0,14
13,13,15,0,0,26
11,13,12,0,0,25
16,12,10,0,0,24
11,11,6,0,0,14
8,11,11,0,0,14
8,12,9,0,0,15
10,12,13,0,0,20
16,9,17,0,0,27
14,11,11,0,0,22
10,12,12,0,0,20
11,13,13,0,0,23
10,12,7,0,0,19
11,12,6,2,2,15
10,8,12,4,2,16
12,12,14,7,3,20
12,11,7,4,3,15
8,13,17,2,4,21
10,13,10,4,5,23
10,13,8,2,7,20
10,11,14,6,3,24
11,8,14,2,1,28
13,13,9,6,3,26
12,13,11,3,5,26
10,13,16,4,4,30
15,10,9,2,0,28
10,10,7,0,0,19
15,12,13,0,0,22
11,12,13,0,0,20
13,10,15,0,0,24
12,12,7,0,0,18
7,11,12,0,0,18
12,12,12,0,0,23
14,8,7,0,0,18
11,12,13,0,0,17
10,12,12,0,0,18
13,11,16,0,0,24
17,8,14,0,0,25
8,9,6,0,0,14
9,11,9,0,0,15
6,13,14,0,0,20
12,8,8,0,0,22
12,13,6,0,0,16
6,14,9,0,0,13
9,14,8,0,0,15
8,13,4,0,0,10
2,13,2,0,0,4
3,14,3,0,0,5
3,10,1,0,0,3
4,9,4,0,0,4
0,15,3,0,0,3
1,11,4,0,0,7
3,15,1,0,0,4
2,12,1,0,0,2
1,10,1,0,0,1
1,7,2,0,0,2
2,6,3,0,0,4
5,1,4,0,0,6
1,1,1,0,0,2
2,1,4,0,0,6
4,1,2,0,0,6
1,0,2,0,0,3
1,1,0,0,0,2
1,0,1,0,0,2
1,0,1,0,0,2
1,0,1,0,0,2
1,2,0,0,0,1
0,0,0,0,0,0
0,2,0,0,0,0
0,4,0,0,0,0
1,5,3,0,0,3
3,2,1,0,0,3
0,5,1,0,0,1
1,2,1,0,0,2
1,2,3,0,0,4
3,1,0,0,0,3
1,3,3,0,0,3
2,5,10,0,0,12
17,4,22,0,0,32
20,4,13,0,0,28
12,2,16,0,0,24
18,0,27,0,0,39
19,3,24,0,0,45
22,4,13,0,0,39
19,1,17,0,0,34
20,3,20,0,0,35
18,3,16,0,0,32
14,10,16,0,0,29
13,10,7,0,0,22
10,11,10,0,0,19
11,13,7,0,0,16
7,11,6,0,0,11
3,13,9,0,0,13
8,14,11,0,0,21
8,10,13,0,0,26
14,9,8,0,0,26
10,12,5,0,0,17
8,15,12,0,0,19
6,14,12,0,0,23
14,7,17,0,0,34
15,9,8,0,0,28
10,12,6,0,0,19
12,10,15,0,0,24
14,11,12,0,0,24
11,10,14,0,0,24
15,11,16,0,0,29
12,11,9,0,0,23
10,12,17,0,1,29
10,12,6,3,4,25
12,12,9,3,6,24
13,12,9,4,2,21
7,9,12,3,4,20
9,13,6,5,3,18
9,12,16,2,3,25
7,11,13,5,5,31
12,13,11,3,4,35
13,14,14,5,4,35
15,8,10,5,2,32
11,11,9,0,0,26
11,13,10,0,0,26
11,11,15,0,0,30
11,11,11,0,0,30
13,13,4,0,0,23
11,12,13,0,0,23
11,12,12,0,0,24
9,13,14,0,0,26
13,12,6,0,0,23
10,13,14,0,0,24
14,10,8,0,0,22
12,7,8,0,0,16
5,11,11,0,0,15
7,13,12,0,0,22
15,9,14,0,0,29
12,13,10,0,0,24
11,10,9,0,0,21
11,14,10,0,0,20
11,15,11,0,0,20
13,7,10,0,0,19
9,12,8,0,0,14
8,11,8,0,0,13
6,13,7,0,0,12
4,17,7,0,0,13
7,15,6,0,0,15
6,16,1,0,0,9
5,15,3,0,0,6
2,13,1,0,0,2
0,13,0,0,0,0
1,12,6,0,0,6
6,13,3,0,0,8
5,13,2,0,0,5
1,9,3,0,0,3
2,9,1,0,0,3
1,7,1,0,0,2
3,1,4,0,0,5
2,0,1,0,0,3
2,3,3,0,0,4
3,1,3,0,0,5
3,1,3,0,0,5
2,1,0,0,0,2
0,1,0,0,0,1
1,1,4,0,0,5
3,1,1,0,0,4
1,1,1,0,0,2
1,1,0,0,0,1
0,3,0,0,0,0
0,3,0,0,0,0
0,2,1,0,0,1
1,4,2,0,0,3
2,3,0,0,0,2
0,2,2,0,0,2
4,5,2,0,0,4
1,1,4,0,0,4
4,5,5,0,0,8
8,4,11,0,0,15
12,1,18,0,0,25
14,0,10,0,0,23
12,2,17,0,0,26
16,4,25,0,0,39
23,0,25,0,0,48
22,2,17,0,0,42
16,1,21,0,0,41
23,2,18,0,0,43
19,6,18,0,0,38
14,8,14,0,0,33
17,8,10,0,0,29
8,13,6,0,0,18
12,11,11,0,0,21
6,13,4,0,0,13
9,13,7,0,0,14
7,13,11,0,0,16
13,12,11,0,0,20
8,13,8,0,0,15
7,10,12,0,0,19
11,14,12,0,0,24
11,14,13,0,0,26
12,8,6,0,0,21
9,11,6,0,0,15
10,14,12,0,0,18
11,14,11,0,0,19
11,11,17,0,0,25
12,14,10,0,0,24
15,9,14,0,0,27
15,11,11,0,0,23
10,9,13,0,0,20
9,14,7,0,0,17
11,11,11,0,0,19
12,9,11,0,0,20
9,11,7,0,0,15
8,11,13,0,0,19
13,8,12,0,0,22
8,14,16,0,0,25
4,16,9,0,0,26
13,12,12,0,0,34
14,11,9,0,0,30
13,9,4,0,0,20
11,12,16,0,0,23
18,9,12,0,0,25
11,11,9,0,0,17
5,13,14,0,0,18
11,11,11,0,0,24
10,9,9,0,0,22
11,11,12,0,0,24
13,11,2,0,0,15
7,13,18,0,0,20
13,10,9,0,0,22
9,9,8,0,0,17
9,12,9,0,0,17
10,11,12,0,0,20
13,10,15,0,0,25
14,7,13,0,0,25
7,10,9,0,0,20
5,12,5,0,0,18
11,11,9,0,0,22
12,10,10,0,0,21
7,12,4,0,0,14
10,13,8,0,0,14
4,14,8,0,0,12
7,16,3,0,0,11
4,14,3,0,0,7
4,7,1,0,0,4
1,9,2,0,0,2
2,13,1,0,0,2
0,12,1,0,0,1
3,13,4,0,0,5
4,12,2,0,0,5
2,12,3,0,0,4
0,11,1,0,0,3
3,6,2,0,0,5
3,5,5,0,0,7
5,1,4,0,0,8
3,1,2,0,0,5
2,1,1,0,0,3
3,0,3,0,0,4
1,0,1,0,0,2
2,0,2,0,0,3
3,0,2,0,0,3
1,0,1,0,0,1
0,2,0,0,0,0
0,2,0,0,0,0
0,0,1,0,0,1
1,1,0,0,0,1
0,0,2,0,0,2
1,3,1,0,0,3
2,6,0,0,0,2
1,2,1,0,0,1
0,1,2,0,0,2
2,3,0,0,0,2
0,4,1,0,0,1
2,2,6,0,0,7
6,4,10,0,0,15
16,2,16,0,0,25
15,1,13,0,0,22
11,1,16,0,0,23
18,1,21,0,0,33
21,0,20,0,0,35
19,2,21,0,0,35
24,2,20,0,0,36
16,4,15,0,0,27
17,5,16,0,0,27
13,9,17,0,0,27
14,11,12,0,0,26
14,8,11,0,0,23
9,10,6,0,0,15
8,14,3,0,0,9
5,13,10,0,0,11
7,15,12,0,0,18
13,8,12,0,0,23
11,11,6,0,0,16
6,13,12,0,0,17
12,15,15,0,0,26
15,12,12,0,0,26
14,6,9,0,0,20
10,9,7,0,0,13
10,12,11,0,0,14
4,14,8,0,0,12
11,12,16,0,0,24
14,13,12,0,0,25
17,9,16,0,0,27
12,11,14,0,0,24
12,13,10,0,0,22
12,9,5,0,0,15
4,11,9,0,0,12
8,8,10,0,0,18
14,11,10,0,0,21
8,13,8,0,0,15
10,10,13,0,0,19
8,11,16,0,0,26
12,11,9,0,0,27
13,13,12,0,0,26
13,10,13,6,2,26
8,12,13,3,2,26
11,12,10,1,0,28
12,11,10,0,0,28
11,10,11,0,0,28
8,12,5,0,0,21
10,8,12,0,0,24
11,14,14,0,0,28
14,11,17,0,0,34
13,15,6,0,0,26
13,12,10,0,0,23
13,14,11,0,0,21
14,7,15,0,0,23
11,11,7,0,0,16
10,12,13,0,0,18
12,13,14,0,0,22
14,8,13,0,0,23
11,12,7,0,0,16
8,15,12,0,0,17
11,11,12,0,0,21
11,10,8,0,0,18
8,14,4,0,0,11
4,15,10,0,0,13
11,12,9,0,0,18
5,16,4,0,0,11
7,14,3,0,0,9
3,13,1,0,0,3
1,11,1,0,0,1
2,11,2,0,0,2
0,12,2,0,0,2
3,14,2,0,0,4
2,13,3,0,0,4
2,14,0,0,0,2
1,13,1,0,0,1
2,7,3,0,0,3
3,1,3,0,0,4
1,1,2,0,0,3
2,1,1,0,0,3
0,1,2,0,0,3
4,1,1,0,0,4
1,0,3,0,0,3
3,0,2,0,0,4
1,1,1,0,0,2
1,1,0,0,0,1
0,1,0,0,0,0
0,1,1,0,0,1
1,1,0,0,0,1
0,0,0,0,0,0
0,2,1,0,0,1
0,2,0,0,0,1
1,5,0,0,0,1
1,1,1,0,0,1
0,4,2,0,0,2
2,2,0,0,0,2
1,5,2,0,0,2
1,2,6,0,0,7
16,2,15,0,0,21
14,3,16,0,0,21
12,1,14,0,0,21
13,1,19,0,0,28
18,3,22,0,0,37
17,1,18,0,0,37
19,3,19,0,0,39
21,1,18,0,0,38
19,5,20,0,0,38
19,5,16,0,0,36
17,5,16,0,0,33
11,12,8,0,0,24
11,13,14,0,0,26
13,11,6,0,0,21
9,9,5,0,0,12
