"X","航班号","起飞机场","目的机场","rwy","ramp","pb_time","s_dep_time","a_dep_time","所走航路","mission_full_date","time_pushback","time_takeoff_real","dep_taxi","mission_month","mission_date","dep_may_15_per_dep","arr_may_15_per_dep","dep_may_60_per_dep","arr_may_60_per_dep","pb_may_15_per_dep","pb_may_60_per_dep"
79202,"CCA161","ZBAA","RJBB","1",5,1640,1625,1707,"TON8B",20140529,1000,1027,27,5,29,10,12,51,46,16,49
79203,"CSN323","ZBAA","ZGGG","36L",18,1643,1630,1712,"REN8AL",20140529,1003,1032,29,5,29,10,12,51,46,16,49
79204,"CCA1375","ZBAA","ZGNN","36R",4,1640,1635,1712,"REN8BR",20140529,1000,1032,32,5,29,10,12,51,46,16,49
79205,"JAL22","ZBAA","RJTT","1",11,1632,1640,1710,"TON8B",20140529,992,1030,38,5,29,10,12,51,46,16,49
79206,"UAL850","ZBAA","KORD","1",10,1614,1610,1659,"YV8C",20140529,974,1019,45,5,29,15,8,45,44,11,41
79207,"CCA1221","ZBAA","ZLLL","36R",3,1630,1625,1654,"SOS8BR",20140529,990,1014,24,5,29,15,8,45,44,11,41
79208,"CCA1815","ZBAA","ZSAM","1",1,1636,1625,1653,"LAD8E",20140529,996,1013,17,5,29,15,8,45,44,11,41
79209,"CHH7111","ZBAA","ZPPP","36L",24,1645,1535,1651,"SOS8AL",20140529,1005,1011,6,5,29,15,8,45,44,11,41
79210,"CCA1497","ZBAA","ZPLJ","36R",5,1633,1625,1657,"SOS8BR",20140529,993,1017,24,5,29,15,8,45,44,11,41
79211,"CSN6194","ZBAA","ZYCC","36R",22,1631,1625,1656,"YV8AR",20140529,991,1016,25,5,29,15,8,45,44,11,41
79212,"CCA1571","ZBAA","ZSQD","1",1,1630,1625,1654,"TON8B",20140529,990,1014,24,5,29,15,8,45,44,11,41
79213,"CCA1615","ZBAA","ZYYJ","1",1,1631,1615,1656,"CDY8B",20140529,991,1016,25,5,29,15,8,45,44,11,41
79214,"CCA1407","ZBAA","ZUUU","36R",4,1616,1600,1659,"SOS8BR",20140529,976,1019,43,5,29,15,8,45,44,11,41
79215,"CES2070","ZBAA","ZYCC","36R",22,1605,1555,1652,"YV8AR",20140529,965,1012,47,5,29,15,8,45,44,11,41
79216,"CCA969","ZBAA","WSSS","36R",11,1548,1535,1638,"REN8BR",20140529,948,998,50,5,29,11,11,45,44,16,41
79217,"CAO1042","ZBAA","ZSPD","1",30,1557,1605,1640,"LAD8E",20140529,957,1000,43,5,29,11,11,45,44,16,41
79218,"CCA1365","ZBAA","ZGGG","36R",6,1608,1600,1645,"REN8BR",20140529,968,1005,37,5,29,15,8,45,44,11,41
79219,"CCA1539","ZBAA","ZSWZ","1",2,1620,1610,1643,"LAD8E",20140529,980,1003,23,5,29,11,11,45,44,16,41
79220,"KOR252","ZBAA","ZKPY","36R",20,1608,1400,1648,"CDY8AR",20140529,968,1008,40,5,29,15,8,45,44,11,41
79221,"CSC8886","ZBAA","ZUUU","36R",3,1611,1520,1647,"SOS8BR",20140529,971,1007,36,5,29,15,8,45,44,11,41
79222,"CCA1543","ZBAA","ZSOF","1",5,1620,1620,1646,"LAD8E",20140529,980,1006,26,5,29,15,8,45,44,11,41
79223,"CCA1225","ZBAA","ZLXY","36R",6,1624,1525,1651,"SOS8BR",20140529,984,1011,27,5,29,15,8,45,44,11,41
79224,"CCA1291","ZBAA","ZWWW","36R",4,1553,1545,1636,"SOS8BR",20140529,953,996,43,5,29,11,11,45,44,16,41
79225,"CCA985","ZBAA","KSFO","36R",10,1546,1540,1630,"YV8AR",20140529,946,990,44,5,29,11,11,45,44,16,41
79226,"CES2832","ZBAA","ZSNJ","36R",22,1553,1550,1631,"LAD8AR",20140529,953,991,38,5,29,11,11,45,44,16,41
79227,"CCA995","ZBAA","KIAH","36R",9,1551,1500,1633,"YV8AR",20140529,951,993,42,5,29,11,11,45,44,16,41
79228,"CSN3734","ZBAA","ZGSD","36L",21,1607,1610,1633,"REN8AL",20140529,967,993,26,5,29,11,11,45,44,16,41
79229,"CES5712","ZBAA","ZPPP","36L",22,1621,1620,1632,"SOS8AL",20140529,981,992,11,5,29,11,11,45,44,16,41
79230,"CSN377","ZBAA","ZSAM","36R",18,1557,1555,1635,"LAD8AR",20140529,957,995,38,5,29,11,11,45,44,16,41
79231,"CCA1635","ZBAA","ZYTX","1",2,1607,1600,1635,"CDY8B",20140529,967,995,28,5,29,11,11,45,44,16,41
79232,"CCA991","ZBAA","CYVR","1",12,1552,1550,1620,"YV8C",20140529,952,980,28,5,29,11,11,45,44,6,41
79233,"CCA945","ZBAA","ZUUU","36R",6,1551,1500,1622,"SOS8BR",20140529,951,982,31,5,29,11,11,45,44,6,41
79234,"CCA1555","ZBAA","ZSYT","1",5,1554,1545,1619,"TON8B",20140529,954,979,25,5,29,11,11,45,44,6,41
79235,"CCA1489","ZBAA","ZSGZ","1",4,1556,1555,1623,"LAD8E",20140529,956,983,27,5,29,11,11,45,44,6,41
79236,"TBJ25","ZBAA","VMMC","36L",16,1556,1600,1624,"REN8AL",20140529,956,984,28,5,29,11,11,45,44,6,41
79237,"GDC7149","ZBAA","ZYHB","36R",24,1540,1540,1625,"YV8AR",20140529,940,985,45,5,29,11,11,45,44,6,41
79238,"CSN6122","ZBAA","ZYTL","36R",22,1549,1550,1626,"TON8AR",20140529,949,986,37,5,29,11,11,45,44,6,41
79239,"CES743","ZBAA","ZSQD","36R",18,1603,1515,1628,"TON8AR",20140529,963,988,25,5,29,11,11,45,44,6,41
79240,"CCA1357","ZBAA","ZGSZ","36R",5,1541,1535,1618,"REN8BR",20140529,941,978,37,5,29,11,11,45,44,6,41
79241,"CHH7975","ZBAA","CYYZ","36R",20,1545,1350,1613,"YV8AR",20140529,945,973,28,5,29,8,14,45,44,8,41
79242,"CSN6159","ZBAA","ZPPP","36L",29,1553,1540,1617,"SOS8AL",20140529,953,977,24,5,29,11,11,45,44,6,41
79243,"CCA1515","ZBAA","ZSSS","1",8,1540,1530,1612,"LAD8E",20140529,940,972,32,5,29,8,14,45,44,8,41
79244,"ANA1256","ZBAA","RJTT","1",12,1541,1545,1615,"TON8B",20140529,941,975,34,5,29,11,11,45,44,6,41
79245,"CCA115","ZBAA","VHHH","36R",7,1535,1530,1603,"REN8BR",20140529,935,963,28,5,29,8,14,45,44,8,41
79246,"JAL864","ZBAA","RJAA","1",11,1526,1520,1604,"TON8B",20140529,926,964,38,5,29,8,14,45,44,8,41
79247,"CSN3128","ZBAA","ZGHA","36L",21,1552,1540,1602,"REN8AL",20140529,952,962,10,5,29,8,14,45,44,8,41
79248,"CES2203","ZBAA","ZBLL","36L",22,1557,1555,1610,"REN8AL",20140529,957,970,13,5,29,8,14,45,44,8,41
79249,"CCA1403","ZBAA","ZPPP","36R",4,1539,1545,1606,"SOS8BR",20140529,939,966,27,5,29,8,14,45,44,8,41
79250,"CCA177","ZBAA","ZSPD","1",2,1535,1525,1610,"LAD8E",20140529,935,970,35,5,29,8,14,45,44,8,41
79251,"CES271","ZBAA","ZSPD","36R",18,1522,1400,1547,"LAD8AR",20140529,922,947,25,5,29,6,16,33,48,17,49
79252,"CCA1631","ZBAA","ZYDD","1",2,1528,1440,1548,"CDY8B",20140529,928,948,20,5,29,6,16,33,48,17,49
79253,"CCA8215","ZBAA","ZHHH","36R",6,1529,1525,1551,"REN8BR",20140529,929,951,22,5,29,6,16,33,48,17,49
79254,"AAR334","ZBAA","RKSI","1",11,1520,1520,1552,"TON8B",20140529,920,952,32,5,29,6,16,33,48,17,49
79255,"CCA4116","ZBAA","ZUUU","36R",6,1535,1500,1557,"SOS8BR",20140529,935,957,22,5,29,6,16,33,48,17,49
79256,"CCA1577","ZBAA","ZSCN","1",2,1524,1525,1559,"LAD8E",20140529,924,959,35,5,29,6,16,33,48,17,49
79257,"CCA1693","ZBAA","ZYJM","1",5,1514,1435,1532,"YV8C",20140529,914,932,18,5,29,9,9,33,48,8,49
79258,"CCA1345","ZBAA","ZJSY","36R",6,1519,1510,1533,"REN8BR",20140529,919,933,14,5,29,9,9,33,48,8,49
79259,"CXA8102","ZBAA","ZSAM","36R",21,1513,1500,1535,"LAD8AR",20140529,913,935,22,5,29,9,9,33,48,8,49
79260,"CCA1409","ZBAA","ZUCK","36R",3,1524,1530,1539,"SOS8BR",20140529,924,939,15,5,29,9,9,33,48,8,49
79261,"CDG4654","ZBAA","ZSQD","1",2,1519,1520,1542,"TON8B",20140529,919,942,23,5,29,9,9,33,48,8,49
79262,"CCA1513","ZBAA","ZSNT","1",4,1516,1515,1544,"LAD8E",20140529,916,944,28,5,29,9,9,33,48,8,49
79263,"CSN3162","ZBAA","ZGGG","36L",21,1501,1430,1543,"REN8AL",20140529,901,943,42,5,29,9,9,33,48,8,49
79264,"CHH7179","ZBAA","ZJSY","36L",24,1510,1500,1525,"REN8AL",20140529,910,925,15,5,29,12,9,33,48,12,49
79265,"CCA1629","ZBAA","ZYCC","1",2,1500,1450,1526,"YV8C",20140529,900,926,26,5,29,12,9,33,48,12,49
79266,"CES5116","ZBAA","ZSSS","36R",21,1513,1500,1529,"LAD8AR",20140529,913,929,16,5,29,12,9,33,48,12,49
79267,"SAS996","ZBAA","EKCH","1",8,1501,1450,1529,"YV8C",20140529,901,929,28,5,29,12,9,33,48,12,49
79268,"CHH7985","ZBAA","UUEE","36R",21,1511,1505,1527,"YV8AR",20140529,911,927,16,5,29,12,9,33,48,12,49
79269,"CSN6908","ZBAA","ZWWW","36L",18,1513,1505,1528,"SOS8AL",20140529,913,928,15,5,29,12,9,33,48,12,49
79270,"CSN3160","ZBAA","ZGSZ","36L",21,1522,1500,1533,"REN8AL",20140529,922,933,11,5,29,9,9,33,48,8,49
79271,"CSN3903","ZBAA","ZUUU","36L",29,1511,1445,1531,"SOS8AL",20140529,911,931,20,5,29,9,9,33,48,8,49
79272,"NSJ671","ZBAA","ZYTX","36R",16,1524,1500,1526,"CDY8AR",20140529,924,926,2,5,29,12,9,33,48,12,49
79273,"CSN6102","ZBAA","ZYTX","36R",22,1458,1450,1516,"CDY8AR",20140529,898,916,18,5,29,12,9,33,48,12,49
79274,"CCA1521","ZBAA","ZSSS","1",8,1444,1430,1516,"LAD8E",20140529,884,916,32,5,29,12,9,33,48,12,49
79275,"CCA1229","ZBAA","ZBOW","36R",2,1507,1510,1517,"SOS8BR",20140529,907,917,10,5,29,12,9,33,48,12,49
79276,"CCA1716","ZBAA","ZSHC","1",1,1438,1440,1519,"LAD8E",20140529,878,919,41,5,29,12,9,33,48,12,49
79277,"CSN3000","ZBAA","ZGGG","36R",21,1452,930,1523,"REN8BR",20140529,892,923,31,5,29,12,9,33,48,12,49
79278,"CCA1517","ZBAA","ZSSS","1",1,1439,1330,1510,"LAD8E",20140529,879,910,31,5,29,6,14,33,48,12,49
79279,"CCA939","ZBAA","LIRF","1",8,1438,1340,1459,"YV8C",20140529,878,899,21,5,29,13,7,36,42,6,35
79280,"CCA1325","ZBAA","ZHCC","36R",1,1452,1455,1502,"REN8BR",20140529,892,902,10,5,29,6,14,33,48,12,49
79281,"CSN6188","ZBAA","ZUGY","36L",22,1453,1450,1504,"SOS8AL",20140529,893,904,11,5,29,6,14,33,48,12,49
79282,"CES2112","ZBAA","ZLXY","36L",22,1459,1505,1507,"SOS8AL",20140529,899,907,8,5,29,6,14,33,48,12,49
79283,"CSN6714","ZBAA","ZJSY","36L",20,1501,1455,1511,"REN8AL",20140529,901,911,10,5,29,6,14,33,48,12,49
79284,"ANA160","ZBAA","RJBB","1",12,1439,1420,1514,"TON8B",20140529,879,914,35,5,29,6,14,33,48,12,49
79285,"CCA1411","ZBAA","ZUCK","36R",3,1428,1430,1447,"SOS8BR",20140529,868,887,19,5,29,13,7,36,42,6,35
79286,"CHH7157","ZBAA","ZGNN","36L",26,1435,1435,1446,"REN8AL",20140529,875,886,11,5,29,13,7,36,42,6,35
79287,"EVA715","ZBAA","RCTP","1",7,1423,1345,1452,"LAD8E",20140529,863,892,29,5,29,13,7,36,42,6,35
79288,"TBJ16","ZBAA","RJFK","36R",29,1434,1400,1453,"TON8AR",20140529,874,893,19,5,29,13,7,36,42,6,35
79289,"CNM1115","ZBAA","ZBHH","36R",2,1438,1435,1450,"SOS8BR",20140529,878,890,12,5,29,13,7,36,42,6,35
79290,"CCA1463","ZBAA","ZUGY","36R",3,1451,1455,1455,"SOS8BR",20140529,891,895,4,5,29,13,7,36,42,6,35
79291,"CCA937","ZBAA","EGLL","1",9,1422,1410,1454,"YV8C",20140529,862,894,32,5,29,13,7,36,42,6,35
79292,"CSN6968","ZBAA","ZWWW","36L",22,1441,1440,1454,"SOS8AL",20140529,881,894,13,5,29,13,7,36,42,6,35
79293,"CCA1397","ZBAA","ZGSZ","36R",3,1435,1430,1449,"REN8BR",20140529,875,889,14,5,29,13,7,36,42,6,35
79294,"CSZ9852","ZBAA","ZGSZ","36R",3,1421,1410,1438,"REN8BR",20140529,861,878,17,5,29,8,10,36,42,11,35
79295,"CBJ5357","ZBAA","ZBER","36R",25,1414,1415,1440,"YV8AR",20140529,854,880,26,5,29,8,10,36,42,11,35
79296,"CCA1327","ZBAA","ZGGG","36R",10,1427,1400,1444,"REN8BR",20140529,867,884,17,5,29,8,10,36,42,11,35
79297,"CCA1201","ZBAA","ZLXY","36R",3,1419,1420,1442,"SOS8BR",20140529,859,882,23,5,29,8,10,36,42,11,35
79298,"CSN6902","ZBAA","ZWWW","36L",14,1433,1425,1449,"SOS8AL",20140529,873,889,16,5,29,13,7,36,42,6,35
79299,"CCA189","ZBAA","RCTP","1",9,1415,1405,1449,"LAD8E",20140529,855,889,34,5,29,13,7,36,42,6,35
79300,"CCA987","ZBAA","KLAX","1",10,1410,1400,1439,"YV8C",20140529,850,879,29,5,29,8,10,36,42,11,35
79301,"CSH9152","ZBAA","ZSHC","36R",22,1417,1410,1446,"LAD8AR",20140529,857,886,29,5,29,13,7,36,42,6,35
79302,"CXA8166","ZBAA","ZSFZ","36R",22,1359,1350,1427,"LAD8AR",20140529,839,867,28,5,29,6,14,36,42,9,35
79303,"CCA931","ZBAA","EDDF","1",9,1404,1400,1431,"YV8C",20140529,844,871,27,5,29,8,10,36,42,11,35
79304,"CES5114","ZBAA","ZSSS","36R",21,1405,1400,1433,"LAD8AR",20140529,845,873,28,5,29,8,10,36,42,11,35
79305,"CES5661","ZBAA","ZYHB","36R",22,1409,1405,1435,"YV8AR",20140529,849,875,26,5,29,8,10,36,42,11,35
79306,"CCA1695","ZBAA","ZYDQ","1",1,1411,1350,1425,"YV8C",20140529,851,865,14,5,29,6,14,36,42,9,35
79307,"CSN3146","ZBAA","ZGHA","36L",21,1401,1340,1410,"REN8AL",20140529,841,850,9,5,29,9,11,36,42,9,35
79308,"GCR6574","ZBAA","ZSAQ","36R",26,1353,1355,1417,"LAD8AR",20140529,833,857,24,5,29,6,14,36,42,9,35
79309,"CCA4108","ZBAA","ZUUU","36R",4,1358,1400,1414,"SOS8BR",20140529,838,854,16,5,29,9,11,36,42,9,35
79310,"CCA861","ZBAA","LSGG","1",5,1405,1330,1416,"YV8C",20140529,845,856,11,5,29,6,14,36,42,9,35
79311,"CHH497","ZBAA","KORD","36R",20,1331,1320,1421,"YV8AR",20140529,811,861,50,5,29,6,14,36,42,9,35
79312,"CCA1561","ZBAA","ZSNJ","1",1,1416,1410,1421,"LAD8E",20140529,856,861,5,5,29,6,14,36,42,9,35
79313,"PAL359","ZBAA","RPLL","36R",11,1329,1255,1400,"REN8BR",20140529,809,840,31,5,29,9,11,36,42,9,35
79314,"CCA1471","ZBAA","ZGKL","36R",3,1343,1315,1358,"REN8BR",20140529,823,838,15,5,29,9,11,46,41,10,46
79315,"CES5140","ZBAA","ZSSS","36R",22,1330,1335,1402,"LAD8AR",20140529,810,842,32,5,29,9,11,36,42,9,35
79316,"CSN3120","ZBAA","ZJHK","36L",22,1352,1250,1403,"REN8AL",20140529,832,843,11,5,29,9,11,36,42,9,35
79317,"CES5112","ZBAA","ZSSS","36R",18,1337,1300,1405,"LAD8AR",20140529,817,845,28,5,29,9,11,36,42,9,35
79318,"CSZ9592","ZBAA","ZGNN","36R",3,1357,1350,1407,"REN8BR",20140529,837,847,10,5,29,9,11,36,42,9,35
79319,"CES2110","ZBAA","ZLXY","36L",22,1400,1405,1408,"SOS8AL",20140529,840,848,8,5,29,9,11,36,42,9,35
79320,"B8030","ZBAA","ZSSS","36R",13,1356,1355,1411,"LAD8AR",20140529,836,851,15,5,29,9,11,36,42,9,35
79321,"CHH7765","ZBAA","ZYCC","36R",25,1328,1330,1348,"YV8AR",20140529,808,828,20,5,29,9,11,46,41,10,46
79322,"CPA391","ZBAA","VHHH","36R",8,1330,1330,1346,"REN8BR",20140529,810,826,16,5,29,9,11,46,41,10,46
79323,"CSZ9560","ZBAA","ZSWX","1",2,1339,1335,1347,"LAD8E",20140529,819,827,8,5,29,9,11,46,41,10,46
79324,"GDC7233","ZBAA","ZLIC","36L",25,1336,1340,1348,"SOS8AL",20140529,816,828,12,5,29,9,11,46,41,10,46
79325,"CCA1541","ZBAA","ZSNB","1",2,1347,1350,1350,"LAD8E",20140529,827,830,3,5,29,9,11,46,41,10,46
79326,"CCA125","ZBAA","RKSI","1",8,1347,1345,1355,"TON8B",20140529,827,835,8,5,29,9,11,46,41,10,46
79327,"CSN3106","ZBAA","ZGGG","36L",15,1346,1330,1355,"REN8AL",20140529,826,835,9,5,29,9,11,46,41,10,46
79328,"CDG4854","ZBAA","ZSYT","1",2,1352,1345,1358,"TON8B",20140529,832,838,6,5,29,9,11,46,41,10,46
79329,"CCA997","ZBAA","CYVR","1",7,1323,1300,1330,"YV8C",20140529,803,810,7,5,29,8,10,46,41,11,46
79330,"CCA1457","ZBAA","ZUGU","36R",3,1324,1325,1332,"SOS8BR",20140529,804,812,8,5,29,8,10,46,41,11,46
79331,"CCA1873","ZBAA","ZHHH","36R",2,1327,1325,1333,"REN8BR",20140529,807,813,6,5,29,8,10,46,41,11,46
79332,"CCA1439","ZBAA","ZUCK","36R",4,1327,1330,1335,"SOS8BR",20140529,807,815,8,5,29,8,10,46,41,11,46
79333,"CSC8884","ZBAA","ZUUU","36R",4,1330,1315,1340,"SOS8BR",20140529,810,820,10,5,29,8,10,46,41,11,46
79334,"CCA933","ZBAA","LFPG","1",8,1333,1335,1341,"YV8C",20140529,813,821,8,5,29,8,10,46,41,11,46
79335,"CHH7145","ZBAA","ZWWW","36L",25,1335,1340,1343,"SOS8AL",20140529,815,823,8,5,29,8,10,46,41,11,46
79336,"CCA1303","ZBAA","ZGSZ","36R",4,1337,1330,1344,"REN8BR",20140529,817,824,7,5,29,8,10,46,41,11,46
79337,"CCA1958","ZBAA","ZSWZ","1",5,1312,1310,1319,"LAD8E",20140529,792,799,7,5,29,15,7,46,41,10,46
79338,"CSN3152","ZBAA","ZGSZ","36L",22,1308,1300,1321,"REN8AL",20140529,788,801,13,5,29,15,7,46,41,10,46
79339,"CCA422","ZBAA","ZUUU","36R",12,1310,1300,1320,"SOS8BR",20140529,790,800,10,5,29,15,7,46,41,10,46
79340,"CES5714","ZBAA","ZPPP","36L",18,1309,1255,1325,"SOS8AL",20140529,789,805,16,5,29,15,7,46,41,10,46
79341,"CCA1297","ZBAA","ZWWW","36R",4,1313,1310,1322,"SOS8BR",20140529,793,802,9,5,29,15,7,46,41,10,46
79342,"CDG1154","ZBAA","ZSYT","1",2,1320,1320,1325,"LAD8E",20140529,800,805,5,5,29,15,7,46,41,10,46
79343,"CES5296","ZBAA","ZBYN","36L",22,1321,1325,1329,"REN8AL",20140529,801,809,8,5,29,15,7,46,41,10,46
79344,"CCA932","ZBAA","ZSOF","1",2,1323,1325,1326,"LAD8E",20140529,803,806,3,5,29,15,7,46,41,10,46
79345,"CCA1219","ZBAA","ZLIC","36R",3,1320,1325,1327,"SOS8BR",20140529,800,807,7,5,29,15,7,46,41,10,46
79346,"CES5710","ZBAA","ZULZ","36L",21,1307,1305,1318,"SOS8AL",20140529,787,798,11,5,29,15,7,46,41,10,46
79347,"CCA1871","ZBAA","ZSAM","1",5,1307,1305,1316,"LAD8E",20140529,787,796,9,5,29,15,7,46,41,10,46
79348,"CES5695","ZBAA","ZHLY","36L",22,1305,1300,1316,"REN8AL",20140529,785,796,11,5,29,15,7,46,41,10,46
79349,"CCA981","ZBAA","KJFK","1",10,1305,1300,1314,"YV8C",20140529,785,794,9,5,29,14,13,46,41,15,46
79350,"CCA109","ZBAA","VHHH","36R",11,1303,1300,1317,"REN8BR",20140529,783,797,14,5,29,15,7,46,41,10,46
79351,"CES5110","ZBAA","ZSSS","36R",21,1302,1200,1314,"LAD8AR",20140529,782,794,12,5,29,14,13,46,41,15,46
79352,"CCA1271","ZBAA","ZLLL","36R",3,1310,1230,1319,"SOS8BR",20140529,790,799,9,5,29,15,7,46,41,10,46
79353,"CCA1657","ZBAA","ZYTX","1",5,1313,1305,1318,"CDY8B",20140529,793,798,5,5,29,15,7,46,41,10,46
79354,"CCA1851","ZBAA","ZSLQ","1",2,1255,1255,1311,"LAD8E",20140529,775,791,16,5,29,14,13,46,41,15,46
79355,"CHH7298","ZBAA","ZSNB","36R",24,1254,1250,1305,"LAD8AR",20140529,774,785,11,5,29,14,13,46,41,15,46
79356,"CSN3732","ZBAA","ZGSD","36L",22,1254,1245,1306,"REN8AL",20140529,774,786,12,5,29,14,13,46,41,15,46
79357,"CCA1712","ZBAA","ZSHC","1",1,1253,1255,1309,"LAD8E",20140529,773,789,16,5,29,14,13,46,41,15,46
79358,"CSN6104","ZBAA","ZYTX","36R",20,1259,1255,1308,"CDY8AR",20140529,779,788,9,5,29,14,13,46,41,15,46
79359,"CES2108","ZBAA","ZLXY","36L",22,1303,1300,1308,"SOS8AL",20140529,783,788,5,5,29,14,13,46,41,15,46
79360,"CCA1623","ZBAA","ZYHB","1",2,1258,1250,1313,"YV8C",20140529,778,793,15,5,29,14,13,46,41,15,46
79361,"CXA8128","ZBAA","ZSAM","36R",22,1258,1255,1311,"LAD8AR",20140529,778,791,13,5,29,14,13,46,41,15,46
79362,"CHH7161","ZBAA","ZUCK","36L",24,1304,1305,1313,"SOS8AL",20140529,784,793,9,5,29,14,13,46,41,15,46
79363,"HDA901","ZBAA","VHHH","36R",9,1245,1230,1303,"REN8BR",20140529,765,783,18,5,29,14,13,46,41,15,46
79364,"CCA1323","ZBAA","ZGSD","36R",6,1238,1235,1251,"REN8BR",20140529,758,771,13,5,29,5,11,39,40,8,35
79365,"MSF3220","ZBAA","USSS","36R",23,1239,1210,1254,"YV8AR",20140529,759,774,15,5,29,5,11,39,40,8,35
79366,"CSN6130","ZBAA","ZYTL","1",21,1242,1235,1300,"LAD8E",20140529,762,780,18,5,29,14,13,46,41,15,46
79367,"CHH7621","ZBAA","ZYJM","36R",24,1239,1240,1301,"YV8AR",20140529,759,781,22,5,29,14,13,46,41,15,46
79368,"CSN3718","ZBAA","ZGHA","36L",20,1236,1235,1240,"REN8AL",20140529,756,760,4,5,29,7,11,39,40,10,35
79369,"CCA1867","ZBAA","ZSFY","36R",5,1235,1230,1240,"REN32D",20140529,755,760,5,5,29,7,11,39,40,10,35
79370,"CCA1373","ZBAA","ZGHA","36R",3,1239,1235,1246,"REN8BR",20140529,759,766,7,5,29,5,11,39,40,8,35
79371,"CSN6912","ZBAA","ZWWW","36L",22,1236,1240,1245,"SOS8AL",20140529,756,765,9,5,29,5,11,39,40,8,35
79372,"DLH723","ZBAA","EDDM","1",8,1239,1235,1247,"YV8C",20140529,759,767,8,5,29,5,11,39,40,8,35
79373,"CHH7182","ZBAA","ZJHK","36L",24,1232,1230,1237,"REN8AL",20140529,752,757,5,5,29,7,11,39,40,10,35
79374,"CCA4114","ZBAA","ZUUU","36R",4,1207,1200,1224,"SOS8BR",20140529,727,744,17,5,29,16,7,39,40,4,35
79375,"CCA1649","ZBAA","ZYCC","1",2,1210,1205,1224,"YV8C",20140529,730,744,14,5,29,16,7,39,40,4,35
79376,"CES2822","ZBAA","ZSNJ","36R",22,1155,1140,1223,"LAD8AR",20140529,715,743,28,5,29,16,7,39,40,4,35
79377,"CCA1223","ZBAA","ZLXY","36R",6,1224,1225,1229,"SOS8BR",20140529,744,749,5,5,29,16,7,39,40,4,35
79378,"DKH1350","ZBAA","ZSSS","1",2,1214,1205,1229,"LAD8E",20140529,734,749,15,5,29,16,7,39,40,4,35
79379,"CES5146","ZBAA","ZSSS","36R",22,1209,1130,1226,"LAD8AR",20140529,729,746,17,5,29,16,7,39,40,4,35
79380,"CCA4172","ZBAA","ZPPP","36R",3,1208,1210,1228,"SOS8BR",20140529,728,748,20,5,29,16,7,39,40,4,35
79381,"CHH7709","ZBAA","ZGSZ","36L",24,1224,1215,1230,"REN8AL",20140529,744,750,6,5,29,7,11,39,40,10,35
79382,"CCA1813","ZBAA","ZSWZ","1",1,1212,1215,1227,"LAD8E",20140529,732,747,15,5,29,16,7,39,40,4,35
79383,"CCA4138","ZBAA","ZUCK","36R",6,1229,1230,1233,"SOS8BR",20140529,749,753,4,5,29,7,11,39,40,10,35
79384,"KAL2852","ZBAA","RKSS","1",21,1200,1150,1231,"LAD8E",20140529,720,751,31,5,29,7,11,39,40,10,35
79385,"CCA1889","ZBAA","ZSWX","1",2,1218,1220,1234,"LAD8E",20140529,738,754,16,5,29,7,11,39,40,10,35
79386,"CCA1339","ZBAA","ZGGG","36R",4,1156,1200,1217,"REN8BR",20140529,716,737,21,5,29,16,7,39,40,4,35
79387,"CSN6146","ZBAA","ZYCC","36R",22,1151,1145,1214,"YV8AR",20140529,711,734,23,5,29,11,11,39,40,13,35
79388,"CES2449","ZBAA","ZYTL","1",21,1155,1150,1217,"LAD8E",20140529,715,737,22,5,29,16,7,39,40,4,35
79389,"CRK337","ZBAA","VHHH","36L",20,1211,1210,1216,"REN8AL",20140529,731,736,5,5,29,16,7,39,40,4,35
79390,"CSN3278","ZBAA","ZGNN","36L",22,1212,1200,1219,"REN8AL",20140529,732,739,7,5,29,16,7,39,40,4,35
79391,"CSZ9960","ZBAA","ZGSZ","36R",3,1158,1200,1219,"REN8BR",20140529,718,739,21,5,29,16,7,39,40,4,35
79392,"UAL888","ZBAA","KSFO","1",10,1205,1200,1222,"LAD8E",20140529,725,742,17,5,29,16,7,39,40,4,35
79393,"AMU005","ZBAA","VMMC","36R",12,1201,1205,1221,"REN8BR",20140529,721,741,20,5,29,16,7,39,40,4,35
79394,"CCA1833","ZBAA","ZSAM","1",1,1205,1140,1220,"LAD8E",20140529,725,740,15,5,29,16,7,39,40,4,35
79395,"AFL205","ZBAA","UUEE","36R",20,1150,1140,1201,"YV8AR",20140529,710,721,11,5,29,11,11,39,40,13,35
79396,"CCA1511","ZBAA","ZSCN","1",2,1148,1140,1203,"LAD8E",20140529,708,723,15,5,29,11,11,39,40,13,35
79397,"CCD8904","ZBAA","ZYTL","1",5,1155,1145,1209,"LAD8E",20140529,715,729,14,5,29,11,11,39,40,13,35
79398,"CCA4162","ZBAA","ZUGY","36R",6,1147,1150,1207,"SOS8BR",20140529,707,727,20,5,29,11,11,39,40,13,35
79399,"CCA1704","ZBAA","ZSHC","1",1,1159,1200,1210,"LAD8E",20140529,719,730,11,5,29,11,11,39,40,13,35
79400,"CES5491","ZBAA","ZULZ","36L",22,1206,1205,1212,"SOS8AL",20140529,726,732,6,5,29,11,11,39,40,13,35
79401,"CES5108","ZBAA","ZSSS","36R",21,1152,1100,1211,"LAD8AR",20140529,712,731,19,5,29,11,11,39,40,13,35
79402,"CSN3282","ZBAA","ZGKL","36L",22,1146,1155,1206,"REN8AL",20140529,706,726,20,5,29,11,11,39,40,13,35
